scenario_1,run_1,6.180581289207341,5.200911564509139,3.5696144546028328,3.630426024474814,2.009584838312848,0.8821143199921716,0.6304837927141582,1.6526193275966832,0.5357890303986927,1.371236025010225,0.6343003239174365,0.773744776825491,0.7104747685016447,0.0,0.714578385099449,0.0.1,1.171698452770562,0.0.2,0.0.3,0.6828978684207656,0.7187585068214724,0.6138798802022987,0.7471101739645315,2.540438456804312,1.7099337074244825,2.249494304603822,2.295929824216716,2.4710646710298305,1.639587511716432,0.3386974664627755,2.142972655461956,1.1706517975145332,1.4609564930494037,2.976359124895448,0.0.4,0.0.5,0.0.6,0.5063970128279938,0.0.7,1.5200587634352087,2.142972655461956.1,1.1706517975145332.1,1.4609564930494037.1,2.976359124895448.1,0.0.4.1,0.0.5.1,0.0.6.1,0.5063970128279938.1,0.0.7.1,1.5200587634352087.1
scenario_2,run_7,6.551442424495699,4.914833740174372,4.07707724495767,4.976799842757954,3.941419703001413,8.748454158512978,4.178654179182193,5.957840798735082,5.543421996002096,4.175689290909885,3.814575440321104,5.576324954488867,3.7559647082758767,2.887192724671569,3.413375875630228,3.483239788802332,3.827007658824664,4.47627133479869,2.557120609747423,2.8496325877126214,0.5008939147610267,2.14059758943712,1.2434515385213465,1.2070840243434269,1.9312984646231723,0.0,1.88243606313663,1.4599846167204915,0.0,0.8248810807970715,0.7064220442926578,2.056040346130028,0.7234641170037506,2.6906836364446933,1.5785763821132357,1.4215565865583637,1.165937056102881,1.1015290694541569,2.4323753920322604,2.6876325380240664,0.7064220442926578,2.056040346130028,0.7234641170037506,2.6906836364446933,1.5785763821132357,1.4215565865583637,1.165937056102881,1.1015290694541569,2.4323753920322604,2.6876325380240664
scenario_2,run_8,7.227784553437703,4.271879035648384,5.432929116297507,4.8937110859028685,5.497578024755586,6.260209876217482,5.077926649542852,6.349167169006082,6.695802822389496,3.91454002504346,5.513245176284171,3.02003629377778,6.968649206895245,2.285419072580797,1.3479956629464336,3.2797435173686926,0.5500450592353107,0.7211627023860296,1.989412637209482,3.7203090831443375,1.3630931430006166,0.8357818704361527,3.151675513983662,3.040664759340236,2.72547063209072,4.39191356033665,4.204585760457881,1.7303967759355454,2.8452597210851813,3.3197697534904607,0.0,1.70709555180232,2.164960390499465,1.726041171584845,2.750568046796084,2.235530693312548,1.749370415451045,3.707274020520329,2.692601080004013,3.628351234082364,0.0,1.70709555180232,2.164960390499465,1.726041171584845,2.750568046796084,2.235530693312548,1.749370415451045,3.707274020520329,2.692601080004013,3.628351234082364
scenario_2,run_9,5.839622939224775,6.772695368086434,4.713266264407539,5.130679658094595,3.4599353999943703,7.062314798664187,2.7642209675674527,3.2598014440633136,1.554574548508569,3.06437792918218,1.945491981718284,1.246875069225125,1.4099099828887904,1.7851964149514532,3.9060894865692624,2.6163945541948963,2.95196924613444,3.001559982294228,1.340220435526977,2.565036956266068,2.1680318136690344,2.514090487927189,3.111063314744833,2.0916594158873822,0.4189981702087409,3.900745271467818,3.463078021146917,1.8002670239967355,3.2516299649402924,1.7162850117354815,0.5620573175645788,0.2911589963469768,1.385594439746591,0.0,1.96431623817105,0.6961833779781232,1.2878623007981609,2.700017904843384,0.5581783828729965,0.0,0.5620573175645788,0.2911589963469768,1.385594439746591,0.0,1.96431623817105,0.6961833779781232,1.2878623007981609,2.700017904843384,0.5581783828729965,0.0
scenario_2,run_10,7.964918898954946,4.639783904328668,7.202174024823106,3.736011189714216,3.947426428273929,6.147959553137338,3.4072790041066354,4.710453533540716,4.266072913592612,3.655585535050804,4.440886488019645,4.733461785466014,4.190747671536681,2.981586917438895,2.283078160157185,1.9377698258111344,4.694034605630474,3.003364330354956,5.778234793052438,2.5004134628074204,3.6154937813542425,2.3374020060106946,2.399265748439496,0.4852457202616619,2.565081411075716,3.2081269221627435,1.9078521588223083,5.0708105353877,4.371692275872958,2.274013599161856,0.8216770727975902,2.8618686156907938,1.4199432499955618,0.4049988862220554,1.7360786789241978,3.998850605677724,2.336679606103219,4.358572464530347,2.104157009421976,2.622729767950201,0.8216770727975902,2.8618686156907938,1.4199432499955618,0.4049988862220554,1.7360786789241978,3.998850605677724,2.336679606103219,4.358572464530347,2.104157009421976,2.622729767950201
scenario_3,run_1,7.260596730618421,6.0661754174836044,4.330629778428836,3.5468002701960506,1.1193071624397544,0.389259134781999,0.0,0.4147444591648216,0.2727707796154062,0.0,0.0,0.0,1.113600721832679,0.0,0.861508245553766,0.0,0.8890329118329865,0.6624115618743099,0.6172239659810649,0.2244591976981746,0.6915932324798082,0.0,0.3469025589272324,0.0,0.3773235191281568,1.2211018666797693,1.7957813073543996,1.287029670893651,1.5573838778184257,1.2707040994660097,1.2635839316208015,1.6775757206926394,1.2707817576529103,2.637038157800026,1.846345643643141,1.796560001671756,2.17153256906901,1.1563209067102391,1.350917221721465,0.4136178458735062,1.2635839316208015,1.6775757206926394,1.2707817576529103,2.637038157800026,1.846345643643141,1.796560001671756,2.17153256906901,1.1563209067102391,1.350917221721465,0.4136178458735062
scenario_3,run_2,6.56705470101875,5.708084165139757,5.002375210026001,6.173134298048447,5.523262536378413,3.384985269074497,4.2125151168343,2.2143586867322607,0.5795099705005373,0.3746393453879705,0.5446895361494981,0.6871681345352972,0.613740793932147,0.0,0.6607707236877103,0.423104323435185,0.6390694142764015,0.6548699250141731,1.1562538212741422,0.6471018584699927,0.5582542185237834,1.9348712904562653,0.0,0.9710994013531008,0.0,0.5905401937353905,0.0,0.0,0.0,1.0285548016988044,0.6152415389530466,0.0,0.412474301507026,0.0,0.0,0.0,1.075789220780513,0.8500594967894216,0.4350312650875409,0.0,0.6152415389530466,0.0,0.412474301507026,0.0,0.0,0.0,1.075789220780513,0.8500594967894216,0.4350312650875409,0.0
scenario_3,run_3,5.3071619470035,4.1509291062159,5.399685124691684,4.6969681072058505,3.3061891494119373,2.913944718597268,2.661892276818891,0.1500545736221991,1.3008618487381465,0.5234809400155818,1.1146322719967567,0.0,1.379650691581075,0.4520336836539543,0.3423824852919829,1.4345689896319294,0.6204400508780838,0.0,0.0,1.1820474534562149,0.6581594857017281,0.0,0.3911788497145553,0.3632826140094187,1.622947982035243,2.542185407622792,0.2438065123754851,0.4904408457408922,0.0,0.6356208575351344,0.5762866649783094,0.5972609108529406,0.0,0.3794147994815674,0.9889754526805036,1.5989128701589226,0.0,1.5715660672398415,1.774772835025053,0.0,0.5762866649783094,0.5972609108529406,0.0,0.3794147994815674,0.9889754526805036,1.5989128701589226,0.0,1.5715660672398415,1.774772835025053,0.0
scenario_3,run_4,7.006251500466718,4.193907489234888,2.617277052537535,1.7118239082475728,0.0,1.216666529982371,1.038536513021182,0.0,0.64881779586744,1.1750657492332464,0.7704828734450448,0.6812203652128987,1.1833800117375144,0.0,0.0,0.950971995445333,1.0750701529125128,0.0,2.196609631324377,0.394581954405332,0.9449280890547388,1.734460191426848,1.4796246453895772,1.685610693060362,1.229700584163961,0.91953701360759,0.4174502020175633,0.4574681646039767,1.6171299532888064,1.7505197428241868,1.6995914497070004,0.9549421905397096,1.3082931053824784,0.0,0.0,0.0,0.61620443975204,1.2031868936554493,0.0,0.5086198554168458,1.6995914497070004,0.9549421905397096,1.3082931053824784,0.0,0.0,0.0,0.61620443975204,1.2031868936554493,0.0,0.5086198554168458
scenario_3,run_5,7.295372008578551,5.718460505071332,4.69075951176307,3.921650129601903,2.303892694203744,0.3926547717882658,0.6144887609492039,0.4091806734399262,0.0,0.0,0.0,1.5363185028162434,0.0,0.5440604973957799,0.4161672762543098,1.0930631674174307,0.3439663573930913,0.0,0.0,0.5091411149444569,0.0,0.6665131169270934,0.5088831633711876,0.0,0.5214352390259809,0.0,0.3595319423059723,0.2742042329723876,0.7019073149790701,2.13854822425279,0.3912406694528235,1.0737915801504665,0.0,0.0,1.737851659380908,2.137807872865248,1.5532597631588458,0.8561354364144387,1.33840460320152,0.5730132890176647,0.3912406694528235,1.0737915801504665,0.0,0.0,1.737851659380908,2.137807872865248,1.5532597631588458,0.8561354364144387,1.33840460320152,0.5730132890176647
scenario_3,run_6,7.426416674864102,6.000123822617927,4.379166010473827,2.800475436407981,1.911005810632799,1.7466735369799928,1.1620614836359402,1.8129553088377373,1.5283063817161882,0.8465391867424451,0.8567281674497458,0.4784847494078011,1.9107444891045269,1.0000037547011336,1.0950995431459898,0.542269008912573,0.4015865944168858,0.5882696585214287,0.0,0.5867473043652753,0.5275445222132868,0.5897463544717466,0.5106176847331836,1.093430084049379,0.3556513270449865,0.4578499541612902,0.2629610793832924,0.5371128400421803,0.6860734896315217,0.4106315293824478,1.0225684595233515,0.0,0.513777720300604,0.8013905737754226,1.0766491246094738,0.6398731266927173,0.3770047120334921,0.3615121805846256,0.0,0.0,1.0225684595233515,0.0,0.513777720300604,0.8013905737754226,1.0766491246094738,0.6398731266927173,0.3770047120334921,0.3615121805846256,0.0,0.0
scenario_3,run_7,6.693719563163386,6.124117333696048,4.922917265494457,4.513620002229006,3.591756911208873,4.063015793698705,3.309009204069011,2.92896519813748,1.200829537704236,0.0,0.8487917658274824,0.0,0.5700015432321829,1.5877062676524432,1.122416885414046,0.3824501668913588,0.8279028519092482,0.6656343686348702,1.3221549204698753,0.5184340530998879,0.0,1.0017482250391585,0.0,0.9842151966203302,0.479265395673823,0.0,1.123783854600837,1.7945557090812163,0.217305067865207,0.7022594451399101,0.0,0.0,0.0,0.5394955687783008,0.0,0.0,0.0,0.9331130815874934,0.6686079636711357,0.6705982278620171,0.0,0.0,0.0,0.5394955687783008,0.0,0.0,0.0,0.9331130815874934,0.6686079636711357,0.6705982278620171
scenario_3,run_8,6.075926106881388,5.209076750380067,5.415357358580199,4.066964544390091,5.010005851590594,4.440226821522201,3.832053039512575,4.708481830291735,1.5008632485973812,0.52047250176026,1.2592187080734685,3.3192511342143165,1.9525355433699303,1.4959804520730238,0.6639659389215499,0.0,0.9853227395286126,0.9102153600563486,0.0,0.0,1.6689065022589715,0.0,1.0480287293172432,1.4363391700521035,1.5540259492517623,0.5827294450422628,1.0144486812798206,0.2523142862871917,0.0,0.5335906853439198,1.8282892080873137,0.5783204543449731,0.6152392632598901,1.2005991014783903,0.5208473976346006,2.248087863958024,0.2388285838016397,0.5824213912748537,0.4830095664409249,1.4362362274998317,1.8282892080873137,0.5783204543449731,0.6152392632598901,1.2005991014783903,0.5208473976346006,2.248087863958024,0.2388285838016397,0.5824213912748537,0.4830095664409249,1.4362362274998317
scenario_3,run_9,6.252831758423109,5.52706730392295,4.645856300253663,1.7998424755062363,5.22772424714753,2.94481732955084,0.6209079378671085,0.0,0.5984866097907158,0.6279449178289711,0.0,0.0,1.0452053086608053,0.2156023578342137,0.4952263206556216,0.781506257905753,0.0,0.0,0.5363460721835628,0.350356291163362,0.3443313180095657,0.6016476853668283,0.4022338344840147,0.6069758244004699,1.6662804798094428,0.5831688642596441,2.3161477581134178,1.5917791707653808,1.6716821220308986,1.5836005303416598,0.8795417654354152,0.0,0.5916851411233661,0.0,0.0,0.0,0.791662416288039,0.2547785661837812,0.638016497097827,0.6274751130415909,0.8795417654354152,0.0,0.5916851411233661,0.0,0.0,0.0,0.791662416288039,0.2547785661837812,0.638016497097827,0.6274751130415909
scenario_3,run_10,5.8531233071677145,2.945566715106387,2.2493154499700423,1.158810356809638,1.0647965386439229,0.3915032407929316,1.0705024499645952,1.2820630502196182,0.0,0.4014911558353476,0.0,1.3117834891278544,0.0,0.7162757715269699,1.113941516116494,0.0,0.0,0.0,0.0,2.8252645041438407,2.315315230879193,0.5421939134969216,0.8691891824391462,0.3270239760108551,2.0465382273672166,0.0,0.0,0.0,0.0,1.984112650744004,0.9755874317779938,0.0,0.4890590423469305,0.571366767901548,0.0,0.509447364924223,0.0,0.0,0.9046946424006748,0.3989202661227632,0.9755874317779938,0.0,0.4890590423469305,0.571366767901548,0.0,0.509447364924223,0.0,0.0,0.9046946424006748,0.3989202661227632
scenario_4,run_1,6.67944146303162,3.744379030912111,3.672206412973764,2.7880249549465903,2.967692438560194,1.6560753535266417,0.9462920383284597,0.0,0.8025903723023236,1.3487270732170475,2.1121546145834613,0.5814454918782371,0.0,1.4221040316108426,1.475501364968553,0.4855475866099102,0.6720869195250246,1.2236109038991316,0.6180610076621249,0.31408698645835,1.5204685511130882,0.9004764947505688,0.2833123021560875,1.02124674977108,0.779359516825979,1.573194204018253,1.137782653109483,0.2894900923857163,0.6329562146121887,1.2274386300954176,1.2500089797379748,1.687816522420666,2.004125558671108,0.4582725302109829,2.2653245060410634,1.5360434113656145,0.2675168912058042,0.5300498432188304,1.2379216231989705,1.1795141956814903,1.2500089797379748,1.687816522420666,2.004125558671108,0.4582725302109829,2.2653245060410634,1.5360434113656145,0.2675168912058042,0.5300498432188304,1.2379216231989705,1.1795141956814903
scenario_4,run_2,5.20109661331528,2.550014657526264,2.090539298886785,0.96322115608824,2.109167872688121,1.4502246332588489,0.8691434586400104,0.3420332773585945,1.1018130294363455,0.613588571917369,0.3666973600340024,0.6314811080659288,0.0,0.5470823945098777,0.9235148410646729,0.0,1.4502475385577411,0.0,1.488002814051992,0.6349983016033274,0.5332803929552397,0.0,0.3979463918799144,0.991709562435212,1.674797558406793,1.2790349713135758,0.6653517091827522,1.279945607158615,0.602798060391439,0.0,0.9691573828578884,0.3557062070212822,0.2098546665466572,2.3693974003316223,0.0,0.9896699623835512,1.3698103090270777,0.3784374709223266,1.5127607653536763,0.6710246441536211,0.9691573828578884,0.3557062070212822,0.2098546665466572,2.3693974003316223,0.0,0.9896699623835512,1.3698103090270777,0.3784374709223266,1.5127607653536763,0.6710246441536211
scenario_4,run_3,6.604769112921008,4.366773390349003,2.570513427693596,1.4736961686802703,0.6688207187290223,1.6121704247594746,0.4490211008056305,0.0,0.5991434717883608,0.6349898132678804,0.0,1.271985007159803,1.0825511272888868,1.1171579604537896,0.6151839365267661,0.3292177637541606,0.5749129101292249,0.7643713830877384,0.316531450423223,1.0177468596054908,0.4829405813733728,0.8020614745891311,0.5347599862647726,0.0,0.0,0.4382311329436651,1.3267621832937946,0.4502618946176264,0.0,0.9536758219028784,0.0,0.0,1.061569543614732,0.0,0.0,0.0,0.0,0.0,0.6366818700135229,0.3670266486975978,0.0,0.0,1.061569543614732,0.0,0.0,0.0,0.0,0.0,0.6366818700135229,0.3670266486975978
