scenario,run,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence
scenario_3,run_6,0.01632208922742111,0.046789989118607184,0.020674646354733407,0.04570184983677911,0.055495103373231776,0.03808487486398259,0.01088139281828074,0.0544069640914037,0.003264417845484222,0.01958650707290533
scenario_3,run_7,0.01958650707290533,0.06528835690968444,0.02720348204570185,0.051142546245919476,0.03808487486398259,0.026115342763873776,0.009793253536452665,0.03917301414581066,0.001088139281828074,0.01632208922742111
scenario_3,run_8,0.017064846416382253,0.05005688282138794,0.027303754266211604,0.05233219567690557,0.040955631399317405,0.027303754266211604,0.019340159271899887,0.048919226393629126,0.0022753128555176336,0.01820250284414107
scenario_3,run_9,0.008705114254624592,0.041349292709466814,0.023939064200217627,0.03482045701849837,0.03264417845484222,0.04570184983677911,0.014145810663764961,0.0544069640914037,0.002176278563656148,0.023939064200217627
scenario_3,run_10,0.009793253536452665,0.051142546245919476,0.026115342763873776,0.042437431991294884,0.030467899891186073,0.025027203482045703,0.01088139281828074,0.04787812840043525,0.002176278563656148,0.028291621327529923
scenario_4,run_2,0.023939064200217627,0.04787812840043525,0.023939064200217627,0.04026115342763874,0.036996735582154515,0.036996735582154515,0.003264417845484222,0.03482045701849837,0.0,0.02176278563656148
scenario_4,run_1,0.02502844141069397,0.04323094425483504,0.02502844141069397,0.04664391353811149,0.02844141069397042,0.034129692832764506,0.011376564277588168,0.04550625711035267,0.0011376564277588168,0.02844141069397042
scenario_4,run_3,0.0362087326943557,0.059637912673056445,0.022364217252396165,0.04898828541001065,0.0362087326943557,0.04792332268370607,0.009584664536741214,0.05324813631522897,0.0,0.03301384451544196
scenario_4,run_4,0.03264417845484222,0.04896626768226333,0.022850924918389554,0.04352557127312296,0.028291621327529923,0.041349292709466814,0.007616974972796518,0.035908596300326445,0.0,0.018498367791077257
scenario_4,run_5,0.03373231773667029,0.04896626768226333,0.02176278563656148,0.04896626768226333,0.03808487486398259,0.035908596300326445,0.006528835690968444,0.036996735582154515,0.001088139281828074,0.028291621327529923
scenario_4,run_6,0.030467899891186073,0.04570184983677911,0.020674646354733407,0.046789989118607184,0.029379760609358,0.04787812840043525,0.007616974972796518,0.03917301414581066,0.001088139281828074,0.01958650707290533
scenario_4,run_7,0.04338153503893215,0.047830923248053395,0.021134593993325918,0.03114571746384872,0.03670745272525028,0.03670745272525028,0.004449388209121246,0.035595105672969966,0.0011123470522803114,0.02335928809788654
scenario_4,run_8,0.03514376996805112,0.038338658146964855,0.029818956336528223,0.04579339723109691,0.0308839190628328,0.022364217252396165,0.012779552715654952,0.058572949946751864,0.0010649627263045794,0.02875399361022364
scenario_4,run_9,0.023890784982935155,0.04550625711035267,0.023890784982935155,0.04778156996587031,0.04664391353811149,0.038680318543799774,0.006825938566552901,0.038680318543799774,0.0011376564277588168,0.03526734926052332
scenario_4,run_10,0.02224694104560623,0.047830923248053395,0.028921023359288096,0.04449388209121246,0.035595105672969966,0.05005561735261402,0.014460511679644048,0.05228031145717464,0.0,0.026696329254727477
scenario_5,run_2,0.028506271379703536,0.052451539338654506,0.039908779931584946,0.043329532497149374,0.046750285062713795,0.04104903078677309,0.005701254275940707,0.04446978335233751,0.0,0.018244013683010263
scenario_5,run_1,0.014687882496940025,0.056303549571603426,0.03916768665850673,0.03671970624235006,0.044063647490820076,0.04895960832313342,0.011015911872705019,0.03549571603427173,0.0,0.017135862913096694
scenario_5,run_3,0.021181716833890748,0.054626532887402456,0.03455964325529543,0.03901895206243032,0.028985507246376812,0.04124860646599777,0.008918617614269788,0.030100334448160536,0.0,0.01560758082497213
scenario_5,run_4,0.025089605734767026,0.05017921146953405,0.026284348864994027,0.04778972520908005,0.04778972520908005,0.04778972520908005,0.0035842293906810036,0.053763440860215055,0.0,0.021505376344086023
scenario_5,run_5,0.025670945157526253,0.050175029171528586,0.03150525087514586,0.03500583430571762,0.047841306884480746,0.038506417736289385,0.005834305717619603,0.049008168028004666,0.0,0.010501750291715286
scenario_5,run_6,0.038231780167264036,0.05137395459976105,0.035842293906810034,0.035842293906810034,0.043010752688172046,0.04420549581839905,0.005973715651135006,0.043010752688172046,0.0,0.022700119474313024
scenario_5,run_7,0.017921146953405017,0.05854241338112306,0.025089605734767026,0.037037037037037035,0.04420549581839905,0.038231780167264036,0.007168458781362007,0.035842293906810034,0.0011947431302270011,0.013142174432497013
scenario_5,run_8,0.032175032175032175,0.03732303732303732,0.02702702702702703,0.03346203346203346,0.03088803088803089,0.05148005148005148,0.005148005148005148,0.05276705276705277,0.0,0.02059202059202059
scenario_5,run_9,0.023255813953488372,0.04895960832313342,0.033047735618115054,0.03916768665850673,0.046511627906976744,0.051407588739290085,0.0036719706242350062,0.042839657282741736,0.0012239902080783353,0.01835985312117503
scenario_5,run_10,0.028004667444574097,0.057176196032672114,0.019836639439906652,0.043173862310385065,0.042007001166861145,0.030338389731621937,0.009334889148191364,0.040840140023337225,0.0,0.021003500583430573
scenario_6,run_2,0.012263099219620958,0.04013377926421405,0.014492753623188406,0.05239687848383501,0.045707915273132664,0.043478260869565216,0.012263099219620958,0.03455964325529543,0.0,0.017837235228539576
scenario_6,run_1,0.006543075245365322,0.05016357688113413,0.023991275899672846,0.03489640130861505,0.05561613958560523,0.03489640130861505,0.020719738276990186,0.04471101417666303,0.0010905125408942203,0.013086150490730643
scenario_6,run_3,0.012263099219620958,0.05239687848383501,0.024526198439241916,0.046822742474916385,0.02564102564102564,0.03901895206243032,0.011148272017837236,0.04013377926421405,0.0,0.006688963210702341
scenario_6,run_4,0.020524515393386546,0.05017103762827822,0.01710376282782212,0.03876852907639681,0.04446978335233751,0.046750285062713795,0.01596351197263398,0.055872291904218926,0.0,0.014823261117445839
scenario_6,run_5,0.017448200654307525,0.04034896401308615,0.018538713195201745,0.04798255179934569,0.04471101417666303,0.04689203925845147,0.009814612868047983,0.03925845147219193,0.0010905125408942203,0.015267175572519083
scenario_6,run_6,0.013377926421404682,0.04013377926421405,0.02564102564102564,0.05239687848383501,0.0379041248606466,0.03901895206243032,0.022296544035674472,0.05351170568561873,0.0011148272017837235,0.012263099219620958
scenario_6,run_7,0.014492753623188406,0.042363433667781496,0.021181716833890748,0.04013377926421405,0.03901895206243032,0.03121516164994426,0.01560758082497213,0.03901895206243032,0.0011148272017837235,0.023411371237458192
scenario_6,run_8,0.025081788440567066,0.05670665212649945,0.017448200654307525,0.05561613958560523,0.04143947655398037,0.027262813522355506,0.015267175572519083,0.05016357688113413,0.0,0.007633587786259542
scenario_6,run_9,0.008724100327153763,0.04471101417666303,0.019629225736095966,0.05016357688113413,0.04252998909487459,0.04362050163576881,0.017448200654307525,0.03925845147219193,0.0,0.013086150490730643
scenario_6,run_10,0.010905125408942203,0.04362050163576881,0.017448200654307525,0.04362050163576881,0.04143947655398037,0.03380588876772083,0.020719738276990186,0.06543075245365322,0.0021810250817884407,0.007633587786259542
