id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.7863143196772541,0.1642626214822016,0.1404089654484704,0.6938806915097785,0.1633505561355613,0.7040771236889088,0.5172658196434993,0.2545562378249818,0.8311319451683826,0.8644005756132941,False,False,True,True,True,False,False,False,False,False,0.789376639521984,0.1331715462304515,0.8999789874774378,0.5885582828675631,0.7425330898412267,0.724979816139473,0.0356605793566482,0.2833164257921644,0.0117373656388827,0.0407399946002245,False,False,False,False,False,False,False,False,False,False,0.7863143196772541,0.1642626214822016,0.1404089654484704,0.6938806915097785,0.1633505561355613,0.7040771236889088,0.5172658196434993,0.2545562378249818,0.8311319451683826,0.8644005756132941
generation_0_individual_2_cell_0,0.1819491657565789,0.3078776079057638,0.8222585717326346,0.6862511909503703,0.9575288471990108,0.8381770854071326,0.3099600681759005,0.7315514233131774,0.0996381154950201,0.4398876645785637,False,False,True,True,True,False,False,False,False,False,0.1603328829937074,0.5853412413794647,0.1098307897051208,0.9468104029331934,0.2250125244291196,0.0050948839214727,0.8765720037400472,0.7439793657342543,0.2242886338351135,0.7355200825605065,False,False,False,False,False,False,False,False,False,False,0.1819491657565789,0.3078776079057638,0.8222585717326346,0.6862511909503703,0.9575288471990108,0.8381770854071326,0.3099600681759005,0.7315514233131774,0.0996381154950201,0.4398876645785637
generation_0_individual_3_cell_0,0.9333759590236124,0.3474067551415607,0.9575369222731114,0.9810108881948756,0.4667531360404849,0.0768441035772473,0.6154644735245303,0.6113280692005292,0.5445217321333958,0.5757217099831708,False,False,False,False,False,True,True,True,False,False,0.671871268223851,0.5169953087441902,0.3183776028664014,0.8401240792469301,0.997723831568127,0.249627405708451,0.413657831096323,0.2117153190312076,0.6469143222914076,0.8121258656013737,False,False,False,False,False,False,False,False,False,False,0.9333759590236124,0.3474067551415607,0.9575369222731114,0.9810108881948756,0.4667531360404849,0.0768441035772473,0.6154644735245303,0.6113280692005292,0.5445217321333958,0.5757217099831708
generation_0_individual_4_cell_0,0.2952670401090169,0.3328065885951532,0.1799349978824989,0.5681760221900739,0.618719475302259,0.5686416061822094,0.9365553076742203,0.3020986538406924,0.5354603599333018,0.6128121867861336,False,False,False,True,True,True,False,False,False,False,0.2928359786067996,0.8955861721023206,0.3203658314161378,0.3263372599304859,0.4875289135305758,0.9794950168810944,0.195520123967105,0.8636817254104712,0.7043616717561375,0.8918546088654178,False,False,False,False,False,False,False,False,False,False,0.2952670401090169,0.3328065885951532,0.1799349978824989,0.5681760221900739,0.618719475302259,0.5686416061822094,0.9365553076742203,0.3020986538406924,0.5354603599333018,0.6128121867861336
generation_0_individual_5_cell_0,0.6282827133322209,0.2767056631738129,0.3240620679030118,0.2102656205902509,0.5954292426005082,0.5684602570129069,0.1538607673611447,0.7312270884978516,0.9226088030021594,0.7637899549018798,False,True,True,True,False,False,False,True,True,True,0.063137935748442,0.0328118238967973,0.2154063655942178,0.5364890434182914,0.2530608114703443,0.9876639408684834,0.4904081297865155,0.860200557264387,0.2167078810191761,0.6708057667881437,False,False,False,False,False,False,False,False,False,False,0.6282827133322209,0.2767056631738129,0.3240620679030118,0.2102656205902509,0.5954292426005082,0.5684602570129069,0.1538607673611447,0.7312270884978516,0.9226088030021594,0.7637899549018798
generation_0_individual_6_cell_0,0.2540568581456237,0.3474067551415607,0.8222585717326346,0.6862511909503703,0.9575288471990108,0.8381770854071326,0.3099600681759005,0.7315514233131774,0.5445217321333958,0.5757217099831708,False,False,False,False,False,False,True,True,True,True,0.8295476657245842,0.0918026019947134,0.8302337706461208,0.1734751536961974,0.2455162557413104,0.2455646258121984,0.6334914564308242,0.6322954966743572,0.6547935453172071,0.1039341467044673,False,False,False,False,False,False,False,False,False,False,0.2540568581456237,0.3474067551415607,0.8222585717326346,0.6862511909503703,0.9575288471990108,0.8381770854071326,0.3099600681759005,0.7315514233131774,0.5445217321333958,0.5757217099831708
generation_0_individual_7_cell_0,0.9333759590236124,0.0633332796459067,0.6834252098119677,0.3724564902997591,0.5159601588858034,0.2582706861291827,0.7651078370029584,0.1831706417021208,0.2687850972708655,0.1259697613270461,False,True,True,True,True,True,True,True,True,False,0.0436955892235636,0.3035844749445816,0.8610630373492456,0.1264708752004731,0.7672070294315365,0.6109715853530857,0.345631376068144,0.3260219723298448,0.9112985478796936,0.1088504436127933,False,False,False,False,False,False,False,False,False,False,0.9333759590236124,0.0633332796459067,0.6834252098119677,0.3724564902997591,0.5159601588858034,0.2582706861291827,0.7651078370029584,0.1831706417021208,0.2687850972708655,0.1259697613270461
generation_0_individual_8_cell_0,0.3279825651175372,0.3670586768911154,0.8465179837768213,0.6675235273850596,0.9012765266655104,0.6868886363579811,0.278154145029344,0.7795350444036017,0.9960646822479478,0.9491151345062074,False,False,False,False,False,False,False,False,False,False,0.8559668135295562,0.9308763493577912,0.0637435250545463,0.7036561996772804,0.9712915820590852,0.3874442768090984,0.3781135509462828,0.7211063054518675,0.061477795277465,0.3369946271646057,False,False,False,False,False,False,False,False,False,False,0.3279825651175372,0.3670586768911154,0.8465179837768213,0.6675235273850596,0.9012765266655104,0.6868886363579811,0.278154145029344,0.7795350444036017,0.9960646822479478,0.9491151345062074
generation_0_individual_9_cell_0,0.9811926721496446,0.8397141363289462,0.3678699307808395,0.2019113669567964,0.2551672367120554,0.8695120347800884,0.822290516189708,0.0448916556924698,0.6586768279220666,0.9605634732635324,False,False,False,False,False,False,False,False,False,False,0.5673699520508839,0.7202425961596003,0.3554420453693073,0.0715592507286004,0.1920845857915911,0.205924635402203,0.7733025638966156,0.9103691786085102,0.3123215328633179,0.7550156175309471,False,False,False,False,False,False,False,False,False,False,0.9811926721496446,0.8397141363289462,0.3678699307808395,0.2019113669567964,0.2551672367120554,0.8695120347800884,0.822290516189708,0.0448916556924698,0.6586768279220666,0.9605634732635324
generation_0_individual_10_cell_0,0.9811926721496446,0.8397141363289462,0.3678699307808395,0.2019113669567964,0.2551672367120554,0.5686416061822094,0.1538607673611447,0.3020986538406924,0.5354603599333018,0.6128121867861336,False,False,False,False,False,True,True,True,True,True,0.1773366131250204,0.6787340547376235,0.525206065625608,0.3974927045813952,0.7488977038894704,0.5526795337778057,0.6750326991410137,0.7093452274449158,0.4182793225459755,0.5986599756798512,False,False,False,False,False,False,False,False,False,False,0.9811926721496446,0.8397141363289462,0.3678699307808395,0.2019113669567964,0.2551672367120554,0.5686416061822094,0.1538607673611447,0.3020986538406924,0.5354603599333018,0.6128121867861336
