id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.6172978149141007,0.0,0.7038854683085827,0.0,0.2314009106964097,0.8221247574255173,0.12356599465239383,0.09460484913802902,0.8069174749560264,0.5336749166165285,False,True,True,True,True,True,True,False,False,False,0.5034704416665285,0.03151653910742713,0.6036489145040334,0.028125863459874,0.6557269805057568,0.5819798078759136,0.48044930737503,0.8848273983586096,0.8190804183388332,0.1365477910069547,False,True,False,True,False,False,False,False,False,False,0.6172978149141007,0.0,0.7038854683085827,0.0,0.2314009106964097,0.8221247574255173,0.12356599465239383,0.09460484913802902,0.8069174749560264,0.5336749166165285
generation_0_individual_2_cell_0,0.4655231740578128,0.9294853961007962,0.7891946215902971,0.004210899776979193,0.6490400633080485,0.37649208278633584,0.527899768067104,0.674186058309665,0.8676173896582763,0.6363725302977079,True,True,False,False,False,False,False,True,True,True,0.6515766928908877,0.41627637169784415,0.0014975251311953874,0.397579431492193,0.6725766294380201,0.9111853758974108,0.9478873830426751,0.3635768641083975,0.586020760030506,0.317500790287138,False,False,False,False,False,False,False,False,False,False,0.4655231740578128,0.9294853961007962,0.7891946215902971,0.004210899776979193,0.6490400633080485,0.37649208278633584,0.527899768067104,0.674186058309665,0.8676173896582763,0.6363725302977079
generation_0_individual_3_cell_0,0.3917109487399074,0.2643797222570822,0.013621624180441216,0.6408383277397036,0.3099799834876087,0.10639081481103983,0.2291561439700027,0.5857311381998865,0.8069174749560264,0.5336749166165285,True,True,True,False,False,True,True,True,False,False,0.7422602680122108,0.8012705008109815,0.9907802348314164,0.0793464885989289,0.055464466998583095,0.8491140960079404,0.13927695755991198,0.8851208198755454,0.9590005248558299,0.6390364637125023,False,False,False,False,False,False,False,False,False,False,0.3917109487399074,0.2643797222570822,0.013621624180441216,0.6408383277397036,0.3099799834876087,0.10639081481103983,0.2291561439700027,0.5857311381998865,0.8069174749560264,0.5336749166165285
generation_0_individual_4_cell_0,0.6000424828626997,0.4564996596956572,0.013621624180441216,0.004210899776979193,0.6490400633080485,0.2308768141296652,0.8476622781375053,0.5857311381998865,0.8069174749560264,0.5336749166165285,False,False,False,False,False,False,False,True,True,True,0.06325137996228636,0.1673408961954983,0.29562654572651936,0.06141210931031271,0.9440688760057008,0.7676364468550831,0.6923058546581213,0.8115537564652656,0.4895490927083335,0.3743902854146952,False,False,False,False,False,False,False,False,False,False,0.6000424828626997,0.4564996596956572,0.013621624180441216,0.004210899776979193,0.6490400633080485,0.2308768141296652,0.8476622781375053,0.5857311381998865,0.8069174749560264,0.5336749166165285
generation_0_individual_5_cell_0,0.3917109487399074,0.2643797222570822,0.7068128700312876,0.7494135304815503,0.2346241283182717,0.10639081481103983,0.2291561439700027,0.06110635830924537,0.11761849822051927,0.1902484707866912,False,False,True,True,True,False,False,True,True,True,0.6370795671053456,0.08302268369247445,0.8770612181885018,0.8905660434437939,0.3979566841772271,0.22373680926445927,0.10291202394526344,0.3459959110476137,0.7764740920525619,0.9678920274972328,False,False,False,False,False,False,False,False,False,False,0.3917109487399074,0.2643797222570822,0.7068128700312876,0.7494135304815503,0.2346241283182717,0.10639081481103983,0.2291561439700027,0.06110635830924537,0.11761849822051927,0.1902484707866912
generation_0_individual_6_cell_0,0.6000424828626997,0.4564996596956572,0.7068128700312876,0.7494135304815503,0.2346241283182717,0.4610531162846374,0.8476622781375053,0.06110635830924537,0.11761849822051927,0.4336807306825688,False,True,True,True,False,False,False,False,False,False,0.4309090830234943,0.2749274490425143,0.6816135270647472,0.5821167482248101,0.9436246507595476,0.2797200104482401,0.4925247947401606,0.13877098921020234,0.8925516987660849,0.9668568767750856,False,False,False,False,False,False,False,False,False,False,0.6000424828626997,0.4564996596956572,0.7068128700312876,0.7494135304815503,0.2346241283182717,0.4610531162846374,0.8476622781375053,0.06110635830924537,0.11761849822051927,0.4336807306825688
generation_0_individual_7_cell_0,0.587487232031719,0.7446948151908831,0.2065417075757892,0.19217910530283244,0.9682396825951958,0.2308768141296652,0.7607232271157155,0.9128065321128096,0.8491631537850526,0.1902484707866912,True,True,True,True,True,False,True,True,True,False,0.38813463774682894,0.4739277100346333,0.17636091022165698,0.11730026603113985,0.5279831583624164,0.5116585604188467,0.14057495268065168,0.14920141793244454,0.10276583760660496,0.9625657686754824,False,False,False,False,False,False,False,False,False,False,0.587487232031719,0.7446948151908831,0.2065417075757892,0.19217910530283244,0.9682396825951958,0.2308768141296652,0.7607232271157155,0.9128065321128096,0.8491631537850526,0.1902484707866912
generation_0_individual_8_cell_0,0.5653284722660169,0.8924141534730301,0.04159779571345112,0.15899831599308767,0.2336998610584571,0.8301059823720159,0.4265066890437442,0.35464668135759925,0.5202006436848658,0.1807509299974247,False,False,False,False,False,True,True,True,True,True,0.4899964277505048,0.32458395936726714,0.7179642041438146,0.4254835475837728,0.16983083048906822,0.3472124265409212,0.8850677099324018,0.5755570498080126,0.9499460347700246,0.4678844587339426,False,False,False,False,False,False,False,False,False,False,0.5653284722660169,0.8924141534730301,0.04159779571345112,0.15899831599308767,0.2336998610584571,0.8301059823720159,0.4265066890437442,0.35464668135759925,0.5202006436848658,0.1807509299974247
generation_0_individual_9_cell_0,0.7356499083798059,0.3936546343793056,0.9752780373485391,0.9651860571722464,0.05791049725840736,0.3996389635182569,0.7463771495088898,0.689101734035792,0.8764321537538879,0.8808149433163704,True,True,True,False,True,True,True,False,False,False,0.9515437118406659,0.3646160256931073,0.08086689387619339,0.6813861125922315,0.21733272104731394,0.3551340740886898,0.6388878423853851,0.9318364884814048,0.062167428533954176,0.8044190781836543,False,False,False,False,False,False,False,False,False,False,0.7356499083798059,0.3936546343793056,0.9752780373485391,0.9651860571722464,0.05791049725840736,0.3996389635182569,0.7463771495088898,0.689101734035792,0.8764321537538879,0.8808149433163704
generation_0_individual_10_cell_0,0.587487232031719,0.0,0.2065417075757892,0.2396623896336337,0.9682396825951958,0.4610531162846374,0.7607232271157155,0.9128065321128096,0.8491631537850526,0.4336807306825688,True,True,True,False,True,True,True,False,False,False,0.6888578479397108,0.02378226854914456,0.34299905007672205,0.002642618114083839,0.8010582870997042,0.15213066173716372,0.5748142496485159,0.2524423272124322,0.08176267385630888,0.2492545788497388,False,True,False,False,False,False,False,False,False,False,0.587487232031719,0.0,0.2065417075757892,0.2396623896336337,0.9682396825951958,0.4610531162846374,0.7607232271157155,0.9128065321128096,0.8491631537850526,0.4336807306825688
generation_0_individual_11_cell_0,0.6533904642108302,0.2971133600445441,0.7062560273503066,0.19217910530283244,0.9189459216300868,0.3729630839265027,0.1252091439616385,0.9791137624743406,0.9384596555069452,0.06565309003479136,False,False,False,False,False,False,True,True,True,True,0.04188107644370098,0.192750212100108,0.3824570046559653,0.8214834766730191,0.5245048804156162,0.2104690427957373,0.06210300819802628,0.7200586527304425,0.31540997460031217,0.12520532363868953,False,False,False,False,False,False,False,False,False,False,0.6533904642108302,0.2971133600445441,0.7062560273503066,0.19217910530283244,0.9189459216300868,0.3729630839265027,0.1252091439616385,0.9791137624743406,0.9384596555069452,0.06565309003479136
generation_0_individual_12_cell_0,0.6172978149141007,0.3818629562802685,0.9752780373485391,0.7255908666038074,0.2314009106964097,0.8221247574255173,0.12356599465239383,0.09460484913802902,0.0558953049676687,0.3987963373642075,False,False,False,True,True,True,False,False,True,True,0.15153882524137574,0.1368281419474776,0.17116556351574153,0.6607888335190704,0.2499523831080324,0.4047140180777477,0.7222098912242577,0.9000014474586918,0.8214319662884225,0.6460060079547119,False,False,False,False,False,False,False,False,False,False,0.6172978149141007,0.3818629562802685,0.9752780373485391,0.7255908666038074,0.2314009106964097,0.8221247574255173,0.12356599465239383,0.09460484913802902,0.0558953049676687,0.3987963373642075
generation_0_individual_13_cell_0,0.7356499083798059,0.3936546343793056,0.7038854683085827,0.15899831599308767,0.05791049725840736,0.3996389635182569,0.7463771495088898,0.689101734035792,0.8764321537538879,0.8808149433163704,True,True,False,False,False,True,True,True,True,True,0.3194226782060985,0.6094669730447255,0.3282317442386399,0.2620378210544189,0.7885161254568468,0.651910768551403,0.9854211681414344,0.5412371396690367,0.4183803545328197,0.14484335368987278,False,False,False,False,False,False,False,False,False,False,0.7356499083798059,0.3936546343793056,0.7038854683085827,0.15899831599308767,0.05791049725840736,0.3996389635182569,0.7463771495088898,0.689101734035792,0.8764321537538879,0.8808149433163704
