npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
-19.245034646835325,17.693897264654574,0.0789050266488681,-2.035662430714109,-3.324575369041569,-0.889989237129631,-0.5879008704463764,1.0090233743434676,54.69637799946909,51.67362930265767
-17.663393849450703,-19.247595456345277,0.2885108650001868,8.296036084714572,-4.462139566413301,0.0091642338881887,-0.843548962717086,1.3436470772286802,-66.85163154384121,70.01335821685217
-17.01523251696342,-6.407276522911744,0.0524102223272084,-4.531560699264398,-6.34143509685596,-0.1632567731265233,0.789836244840336,1.168367742514536,-33.39767553503356,46.86330452027365
-0.6734591649652764,13.572888944371286,0.0736613515544336,-3.265573348124418,-5.723115640403432,0.2390414476195173,-0.1596905459034869,0.979360534514356,-76.70139460839135,74.33174793449206
10.292564570646686,-17.346151487531372,0.1763532108184319,0.6652493629482024,-2.313964109632538,-0.4082627332960837,-0.4552465177890681,1.2147515411130096,15.373135933142848,21.5540554826516
-18.84531832698908,12.461327660065812,0.0480452854487941,-4.2050337892098,-7.040249282645044,-0.0807691191353709,-0.9684662287486852,0.9662528005183778,-47.20224221475341,37.52435756230349
6.906561004780173,0.1524734619218648,0.128762787598418,5.417902377246175,-7.825672714054777,-0.0062307822113518,0.011077727201844,1.1481072365381029,-35.72994040916136,91.09290002004562
-7.519891257127718,-9.518989479750442,0.2131323532980565,-0.4403974991766901,-4.55098158814865,-0.1445925694198431,-0.7539493435331719,1.2794280845161452,-76.28032645721906,54.16179497093716
-6.690097556021,-14.970804792497656,0.2016414162121279,-1.8181167831497,-8.124547462522948,-0.7886748386488449,0.1547223934772976,1.3709009818144855,-76.87423749726085,22.951309639198627
18.7632982577857,2.21185091409728,0.1284145929383386,8.780774955965363,7.437824749964903,0.3856941660868282,0.7465567502463439,1.2714094739960065,53.30413769285733,51.61257574591532
-3.981264255753146,13.901800765921564,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.0415874697710565,1.295610088391599,-12.55308910981465,55.14104739929218
10.827411810623772,-9.434954497599692,0.0063560297139797,-3.0942837003775985,3.797606215530676,0.2976657819685371,-0.2276933666813954,1.1369799535450944,18.614464975186834,4.155803093808097
10.411903814650303,17.328711108971177,0.0829366406842587,3.820656114407868,-3.7888139287487537,0.3516092783442315,-0.3718645579853448,0.9757078615098492,-18.638208082689037,21.782229760538357
5.148066415112886,10.505319724576026,0.0662211683857712,-6.120036655364835,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.0119736834950082,-71.72015089719198,5.298263151823068
-1.4205366225700151,8.438175794031455,0.2753660581559456,-7.99350710881944,8.802400766550921,-0.5203436772650254,-0.6532210175188813,1.2823972317132242,26.78472165811168,38.60937336906228
-7.641545439638611,1.2795982390060523,0.2289798927758179,-4.6293837605094605,2.883619689294761,-0.6609890835637464,0.0704054877609059,0.9429492935829248,44.94263891848101,0.99960067235495
0.1139849816156512,-9.995894244442498,0.2368746877458689,0.4526799882759214,-3.810224654375216,0.8503219982918515,0.7480891761436039,0.970909980306207,15.416354206576427,71.92041452316043
-16.823064694489855,-8.012040236062386,0.0317720669892045,-4.843992403739083,-4.5149985201091525,0.0541676816792107,-0.0235162337822238,1.0883792696628196,1.160197915628686,76.31268657647459
2.2588348775529674,2.1692311374814146,0.0555172897402248,5.653057284963888,2.4692628189150625,0.5286598234344451,-0.3204188005361077,1.2439089446875848,86.71833962487412,37.16843622363123
-13.38011370252904,12.79759231224525,0.0522619987138168,3.980939141353737,6.969621418549128,0.5159995380903974,0.875684193687932,1.3042338250877328,46.396518419795854,3.059412760389968
-3.981264255753146,13.901800765921564,0.128762787598418,5.417902377246175,-7.825672714054777,-0.0062307822113518,0.011077727201844,1.1481072365381029,-12.55308910981465,55.14104739929218
6.906561004780173,0.1524734619218648,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.0415874697710565,1.295610088391599,-35.72994040916136,91.09290002004562
-3.981264255753146,13.901800765921564,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.0415874697710565,1.295610088391599,26.78472165811168,38.60937336906228
-1.4205366225700151,8.438175794031455,0.2753660581559456,-7.99350710881944,8.802400766550921,-1.0,-0.6532210175188813,1.2823972317132242,-12.55308910981465,55.14104739929218
6.906561004780173,0.1524734619218648,0.0662211683857712,-6.120036655364835,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.1481072365381029,-71.72015089719198,5.298263151823068
5.148066415112886,10.505319724576026,0.128762787598418,5.417902377246175,-10.0,-0.0062307822113518,0.011077727201844,1.0119736834950082,-35.72994040916136,91.09290002004562
-1.4205366225700151,8.438175794031455,0.2753660581559456,-6.120036655364835,8.802400766550921,-0.5203436772650254,-0.6532210175188813,1.2823972317132242,26.78472165811168,38.60937336906228
5.148066415112886,10.505319724576026,0.0662211683857712,-7.99350710881944,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.0119736834950082,-71.72015089719198,5.298263151823068
5.148066415112886,10.505319724576026,0.0,-6.120036655364835,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.0119736834950082,-71.72015089719198,91.09290002004562
6.906561004780173,0.1524734619218648,0.128762787598418,5.417902377246175,-7.825672714054777,-0.0062307822113518,0.011077727201844,1.1481072365381029,-35.72994040916136,5.298263151823068
-3.981264255753146,13.901800765921564,0.2885108650001868,8.296036084714572,-4.462139566413301,0.0091642338881887,0.0415874697710565,1.295610088391599,-90.0,70.01335821685217
-17.663393849450703,-19.247595456345277,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,-0.843548962717086,1.3436470772286802,-66.85163154384121,55.14104739929218
-13.38011370252904,12.79759231224525,0.0789050266488681,3.980939141353737,6.969621418549128,0.5159995380903974,0.875684193687932,1.3042338250877328,46.396518419795854,3.059412760389968
-19.245034646835325,17.693897264654574,0.0522619987138168,-2.035662430714109,-3.324575369041569,-0.889989237129631,-0.5879008704463764,1.0090233743434676,54.69637799946909,51.67362930265767
0.1139849816156512,-9.995894244442498,0.2368746877458689,0.4526799882759214,-3.810224654375216,0.3856941660868282,0.7480891761436039,0.970909980306207,15.416354206576427,51.61257574591532
18.7632982577857,-20.0,0.1284145929383386,8.780774955965363,7.437824749964903,0.8503219982918515,0.7465567502463439,1.2714094739960065,53.30413769285733,71.92041452316043
-19.245034646835325,17.693897264654574,0.0063560297139797,-3.0942837003775985,-3.324575369041569,-0.889989237129631,-0.5879008704463764,1.0090233743434676,54.69637799946909,51.67362930265767
10.827411810623772,-9.434954497599692,0.0789050266488681,-2.035662430714109,3.797606215530676,0.2976657819685371,-0.2276933666813954,1.1369799535450944,-90.0,4.155803093808097
-17.01523251696342,-6.407276522911744,0.0524102223272084,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.789836244840336,1.168367742514536,-33.39767553503356,55.14104739929218
-3.981264255753146,13.901800765921564,0.0049770931606366,-4.531560699264398,-6.34143509685596,-0.1632567731265233,0.0415874697710565,1.295610088391599,-12.55308910981465,46.86330452027365
5.148066415112886,10.505319724576026,0.0662211683857712,-7.99350710881944,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.0119736834950082,-71.72015089719198,5.298263151823068
5.148066415112886,10.505319724576026,0.0662211683857712,-6.120036655364835,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.0119736834950082,-71.72015089719198,5.298263151823068
10.827411810623772,-9.434954497599692,0.0063560297139797,-3.0942837003775985,3.797606215530676,0.2976657819685371,-0.2276933666813954,1.1369799535450944,18.614464975186834,4.155803093808097
10.827411810623772,-9.434954497599692,0.0063560297139797,-3.0942837003775985,3.797606215530676,0.2976657819685371,-0.2276933666813954,1.1369799535450944,18.614464975186834,4.155803093808097
5.148066415112886,10.505319724576026,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,0.1684012557769918,0.0415874697710565,1.295610088391599,-12.55308910981465,5.298263151823068
-3.981264255753146,13.901800765921564,0.0662211683857712,-6.120036655364835,-2.3543280468768213,-0.4579828952988043,-0.4063381877374321,1.0119736834950082,-71.72015089719198,55.14104739929218
-3.981264255753146,1.2795982390060523,0.2289798927758179,-4.6293837605094605,2.883619689294761,-0.6609890835637464,0.0704054877609059,0.9429492935829248,44.94263891848101,0.99960067235495
-7.641545439638611,13.901800765921564,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.0415874697710565,1.295610088391599,26.78472165811168,38.60937336906228
6.906561004780173,0.1524734619218648,0.128762787598418,5.417902377246175,-7.825672714054777,-0.0062307822113518,0.011077727201844,1.1481072365381029,-35.72994040916136,91.09290002004562
6.906561004780173,0.1524734619218648,0.128762787598418,5.417902377246175,-7.825672714054777,-0.0062307822113518,0.011077727201844,1.1481072365381029,-35.72994040916136,5.298263151823068
-3.981264255753146,13.901800765921564,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.0415874697710565,1.295610088391599,26.78472165811168,38.60937336906228
-3.981264255753146,13.901800765921564,0.0049770931606366,-0.3138523109198576,-2.7123067044040816,-0.4579828952988043,0.0415874697710565,1.295610088391599,26.78472165811168,38.60937336906228
-7.641545439638611,1.2795982390060523,0.2289798927758179,-10.0,2.883619689294761,-0.6609890835637464,0.0704054877609059,0.9429492935829248,44.94263891848101,0.99960067235495
10.827411810623772,-9.434954497599692,0.0789050266488681,-2.035662430714109,3.797606215530676,0.2976657819685371,-0.2276933666813954,1.1369799535450944,-90.0,4.155803093808097
-3.981264255753146,13.901800765921564,0.2885108650001868,8.296036084714572,-4.462139566413301,0.0091642338881887,0.0415874697710565,1.295610088391599,-90.0,70.01335821685217
-3.981264255753146,13.901800765921564,0.2885108650001868,-10.0,-4.462139566413301,0.0091642338881887,0.0415874697710565,1.295610088391599,-90.0,70.01335821685217
10.827411810623772,-9.434954497599692,0.0789050266488681,-2.035662430714109,-7.825672714054777,0.2976657819685371,-0.2276933666813954,1.1369799535450944,-12.55308910981465,55.14104739929218
-3.981264255753146,13.901800765921564,0.128762787598418,5.417902377246175,3.797606215530676,-0.0062307822113518,0.011077727201844,1.1481072365381029,-90.0,4.155803093808097
5.148066415112886,10.505319724576026,0.0662211683857712,-7.99350710881944,-2.3543280468768213,0.1684012557769918,-0.4063381877374321,1.0119736834950082,-71.72015089719198,5.298263151823068
