state_image,state_bev,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density,min_dis
rgb_1694949951,bev_1694949951,0.0110714383621733,0.5739216226890912,0.9268386203487978,0.6743089980565703,0.9640762579007418,0.6166297070748722,0.5640256248270776,0.3537840140289894,0.3348043049626746,0.4714033791652111,3.499940881695593
rgb_1720171815,bev_1720171815,19.207038562146373,-7.71544540166947,0.1533477639552684,-0.676448385816597,6.472771966809887,-0.4465285367255255,0.9988843952338196,1.1532226781343,65.32512141702432,17.517977105272724,4.000288420617782
rgb_1720268970,bev_1720268970,13.600925632117338,-3.753559132337273,0.1210805755850354,-5.653385471677152,2.744913413489172,-0.7072694274580312,0.9680344710039016,1.0410397784259928,3.1511115040823228,18.49954195682225,3.7219580336620255
s2_rgb,s2_bev,20.0,-4.786556398345606,0.3,5.545577155157112,4.18782589761252,-0.9796483361184604,0.8556339635491641,0.995935046977332,-75.75280382525987,7.852148388879392,3.986035180017968
rgb_1720155705,bev_1720155705,15.395338992388062,-0.6240288899267412,0.1222596089236011,-5.653385471677152,2.813340088341868,-0.5811868735850573,0.95259881287326,1.041614472677779,-0.68605889748099,19.87011745693633,0.0
rgb_1720158897,bev_1720158897,16.071105373074204,-2.7137322114777724,0.1215459016857693,-5.653385471677152,2.2488855074018907,-0.7072694274580312,0.9680344710039016,1.040859667548497,-0.3519803269857533,23.979062427306825,0.0
s3_rgb,s3_bev,11.444389894295654,-3.983405340639564,0.1033915361218811,-6.069791269410713,-5.000364158711278,-0.2615807762955504,0.1954356561410768,1.330749209996804,89.24621322940973,18.88531315534958,3.2058225436533743
s2_rgb,s2_bev,16.516923783269366,-14.160124007207331,0.0886436222692316,6.686153146032503,4.18782589761252,-0.9796483361184604,0.8556339635491641,0.995935046977332,-24.578528998290444,3.2565601535852746,2.5691219607037645
rgb_1694839670,bev_1694839670,0.5055882490661715,0.3023568323275178,0.4838983043685914,0.5552734416323836,0.0784562905195391,0.7872366985674818,0.4056981064464847,0.7810864066291575,0.13522759444097,0.976348534350967,3.397653153906653
s3_rgb,s3_bev,4.662032825444476,6.563135032400439,0.0,-3.2549449737132763,1.9074307955993104,0.1775107633552337,-0.7262624258328381,1.4275694160548416,90.0,35.61154547433586,3.359981924282723
rgb_1694975799,bev_1694975799,0.9988426461054128,0.7000586220194576,0.8196779291091555,0.647511003090366,0.6281081260472898,0.6209166117714324,0.9077590650348508,0.157682186230514,0.148632104978557,0.5741038108503693,5.995339234797581
rgb_1720164868,bev_1720164868,10.567107447940703,-2.7242078793725355,0.1214853680670798,-5.653385471677152,2.736241752754145,-0.620919469530571,0.9715952321704466,1.0217464790931472,-1.1628921395584229,18.080727576712587,0.0
rgb_1694834274,bev_1694834274,0.2829980215938441,0.6161497421769818,0.811823355629943,0.7050812724646001,0.9902655785919964,0.161836619278637,0.0854020294588294,0.5051489949834778,0.0384521145130841,0.0145373535543025,3.5000831120961644
rgb_1720268820,bev_1720268820,-14.789777321540027,-4.986125174248532,0.0645924945070707,4.0311788401263,0.3930150452674112,0.3766779644750295,0.7416361126258046,1.16448565316743,38.09557356154198,19.4542040484594,4.932422181620298
rgb_1720166927,bev_1720166927,10.95718500110393,-3.753559132337273,0.1216220660204764,-5.653385471677152,2.806224557797295,-0.7071275663858524,0.9680344710039016,1.0332283211648312,-1.1662685342592596,26.89666165069156,0.0
rgb_1694954600,bev_1694954600,0.4775551753674946,0.1153643779497823,0.4222245904661135,0.5710095775884806,0.7173476016763307,0.856696224910828,0.7945879417600384,0.6207818425316196,0.4500183926365309,0.665937626720754,3.500818023010261
rgb_1694977247,bev_1694977247,0.8731375037671262,0.2065005081157678,0.2963396169270363,0.1089090870738733,0.095124913456868,0.4279095011725603,0.9876668745069004,0.3522611727227669,0.5626799913622947,0.1104323686921266,5.831628533025201
rgb_1720150363,bev_1720150363,10.524328082683889,-3.772224169875464,0.1211094165706475,-5.653385471677152,2.802402322583937,-0.7072694274580312,0.9680344710039016,1.041614472677779,-1.1544844312954297,26.9192464459128,0.0
rgb_1720238406,bev_1720238406,-11.213425241193988,-0.4517766327920753,0.1238012914251377,2.590514173066863,3.307258264328185,0.4814799234042284,-0.4558806692974516,1.0150769995101374,87.89077345005677,43.75437700508703,0.0
rgb_1720145905,bev_1720145905,8.002953538500194,-3.753559132337273,0.1137815898492992,-5.653385471677152,2.809233913548667,-0.7070507547612018,0.9680344710039016,1.0330136851062277,-1.0031243980708524,26.89666165069156,2.665458156097509
rgb_1694887065,bev_1694887065,0.4540810439164167,0.1444272625429681,0.5957502011446237,0.0190354315841374,0.0215156310982034,0.5413707736535932,0.7587309883096254,0.8233599589298581,0.6297851256596365,0.1533618846546102,3.500045968483212
rgb_1720215768,bev_1720215768,-6.259755469039272,7.382621015384796,0.1592684986033201,1.1826930981217387,-0.9222072878446212,0.434781869829911,-0.3759567148271798,1.4097530976182289,-23.937645510307007,54.29413265631733,3.640016444505963
rgb_1694834843,bev_1694834843,0.4228080713836514,0.9983554909199286,0.1602224063875524,0.0523064282318643,0.4726377719193638,0.6465583540778981,0.4234009822733866,0.4926753430043649,0.0623770582724986,0.0648798889344369,3.49998472569554
rgb_1694948715,bev_1694948715,0.1528767862233783,0.9403196818461848,0.3630533988417208,0.5171842246088769,0.9755482189485136,0.1293294108914446,0.8257649087799268,0.7570669787077132,0.9346483472143012,0.3831752186808308,5.739770738294769
rgb_1720178182,bev_1720178182,19.04724453926454,-5.249007389731279,0.1533477639552684,0.2212995055718014,6.472771966809887,-0.4465285367255255,0.9986964867057364,1.1515390214173409,64.43943081071856,24.326811465192343,4.00174238640798
s2_rgb,s2_bev,8.41997730612583,-13.078267313869183,0.1734637083224667,7.716476422755193,8.129396100099193,0.7504477144007147,0.9718111458848336,1.2411379624763983,60.76388581004768,67.89769309025687,0.0
rgb_1720171625,bev_1720171625,16.10981565955128,-9.774864532512716,0.1881097490038661,-0.5657290694680057,6.144651595718351,-0.3870717953602743,0.9919430603578676,1.0594613973180895,66.07204940959446,27.095738623748765,4.000317937580875
s3_rgb,s3_bev,16.589159056435758,-3.0529064674195503,0.1149142121646406,-7.264906309741602,-6.608841540404439,-0.2830170368666325,0.2004605847231522,1.2891110619118296,86.18539523115862,26.32081009016053,3.1188933322844137
s3_rgb,s3_bev,11.87561489134652,-3.983405340639564,0.1253223164308466,-2.9945476513142832,-4.4175154507075245,-0.1083584290283691,-0.3021638626315493,1.3070125250514115,89.62106162714487,20.79088354066544,3.089598397774504
rgb_1694827942,bev_1694827942,0.0270230737265479,0.3146493989930453,0.1172413353678082,0.6111369525464792,0.6357213066319298,0.3828364643884263,0.2840045792625465,0.6933694027212441,0.2279179642160238,0.2860104235953395,3.4994148128138467
rgb_1720251581,bev_1720251581,-11.2176436432595,-0.4517766327920753,0.1191147644853962,1.4725181011155437,3.1581017429511338,0.4814799234042284,-0.5454620192414873,1.0152028890881917,87.89077345005677,43.752470730252405,0.0
rgb_1694944391,bev_1694944391,0.1897265103387577,0.1144976368719766,0.0663266197465093,0.2002294507415262,0.8444896416171619,0.8726130307036345,0.7099312268985484,0.428760702700481,0.4438912189302509,0.1763967453422474,6.092475552837247
rgb_1694977450,bev_1694977450,0.1908585530084249,0.2780496886070793,0.5079537514954716,0.2196796338914562,0.3595071026737589,0.3265350392438534,0.1575889501172612,0.0153086882852118,0.2976917036008387,0.8541791035344513,0.0
rgb_1720186288,bev_1720186288,19.005788011662,-7.57327608553461,0.188200195168763,-0.5652213732069598,4.5779886638802925,-0.384185918330691,0.9920626224973136,1.068988677352264,59.57068233422558,25.78444689733952,3.9911267259094063
rgb_1720219506,bev_1720219506,-6.995095460999943,5.3772569021832375,0.1485193529070886,1.180996717409336,-1.6040077741373209,0.4347917458767769,-0.3806342742154684,1.3085475193753746,-24.824431661002507,43.073478104365925,2.547338214914296
rgb_1694879305,bev_1694879305,0.0923952100385349,0.7950372937193556,0.7889950243522666,0.7607347531758482,0.8174552719231504,0.7604132943279424,0.1838337019539612,0.2590208794391245,0.1400481329935274,0.8730529157494568,3.493146852798611
rgb_1720163897,bev_1720163897,10.58882089806471,-2.7242078793725355,0.1214853680670798,-5.653385471677152,2.736241752754145,-0.7030073198020296,0.9680344710039016,1.0217464790931472,-1.1628921395584229,19.73075957678156,0.0
rgb_1720250379,bev_1720250379,-11.213425241193988,-0.4517766327920753,0.1238012914251377,3.357843676449585,2.97813823077874,0.4814799234042284,-0.4401263668660845,0.975826844345598,88.96240084173641,43.75437700508703,0.0
rgb_1720231260,bev_1720231260,-10.365342608589984,5.474088045748555,0.1542525629482065,-1.4911065625864932,-1.3439084309426337,0.4347927844178745,-0.3819712678686375,1.336572291809382,-22.4898371883324,54.29518276456376,2.545926246733078
rgb_1720241971,bev_1720241971,-11.213425241193988,-0.7771378335696575,0.1238012914251377,1.4692887616385626,3.1699498795432284,0.4814799234042284,-0.4401263668660845,1.0150769995101374,89.00077286545044,44.40361731348463,0.0
rgb_1694981926,bev_1694981926,0.2245711897823181,0.7697682229697609,0.600569155122158,0.1113525143477812,0.4822216011891396,0.0256570578345934,0.7810489794968812,0.7953843324183228,0.7549878467670215,0.7055079119312603,3.9121774166663448
