id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.7096122434484637,0.8686420428788021,0.5631306393047135,0.6557704684794781,0.5499600616727134,0.1191605379315046,0.06765583496756468,0.2787078812844045,0.9769321761632932,0.3781738422178785,True,True,True,True,True,False,False,False,False,False,0.16322121336157305,0.5086061085922233,0.25994025637616824,0.4791150545238665,0.8852529153475911,0.3583057786154582,0.3043434206534825,0.8975738204602544,0.14133363591915404,0.2896567932397396,False,False,False,False,False,False,False,False,False,False,0.7096122434484637,0.8686420428788021,0.5631306393047135,0.6557704684794781,0.5499600616727134,0.1191605379315046,0.06765583496756468,0.2787078812844045,0.9769321761632932,0.3781738422178785
generation_0_individual_2_cell_0,0.14502787445963694,0.3564661552071111,0.8339172997948648,0.7199223245034223,0.059835591519632365,0.13314458532941853,0.4828792954848644,0.4911537481825308,0.07625836760519566,0.2970409507152383,True,True,False,True,True,True,False,False,False,False,0.7430926209823114,0.5137995990339682,0.5646754180575331,0.1744436927559797,0.21685417936046136,0.1290152362333833,0.07081552138673641,0.8149584471692121,0.807182447337324,0.5272985741661282,False,False,False,False,False,False,False,False,False,False,0.14502787445963694,0.3564661552071111,0.8339172997948648,0.7199223245034223,0.059835591519632365,0.13314458532941853,0.4828792954848644,0.4911537481825308,0.07625836760519566,0.2970409507152383
generation_0_individual_3_cell_0,0.4625356688474411,0.6019766679259675,0.020767805046548068,0.14559217330252971,0.5897209637169217,0.06785670234229835,0.4049367794625728,0.6285909541522016,0.9805922524621624,0.3844389049529252,False,False,False,False,False,True,True,True,False,False,0.7953141795720674,0.96883810900565,0.07565092443169286,0.08889776766930801,0.7937519433902005,0.4812936806892697,0.30386868901196906,0.8123734257524581,0.7058271985693659,0.6956937840911789,False,False,False,False,False,False,False,False,False,False,0.4625356688474411,0.6019766679259675,0.020767805046548068,0.14559217330252971,0.5897209637169217,0.06785670234229835,0.4049367794625728,0.6285909541522016,0.9805922524621624,0.3844389049529252
generation_0_individual_4_cell_0,0.1234031987625318,0.2564457634412985,0.7590670962154045,0.03203535518064682,0.4803746649857158,0.2224109292974573,0.8157058449426622,0.993777136754764,0.7811839685395823,0.12171477684285224,True,True,False,True,True,True,True,True,True,False,0.7491302815432505,0.3055464189942707,0.9492285579843596,0.8624499122923489,0.8095470014843107,0.585544804158559,0.145307346058545,0.5060638322747574,0.17000266457255164,0.9002461127058697,False,False,False,False,False,False,False,False,False,False,0.1234031987625318,0.2564457634412985,0.7590670962154045,0.03203535518064682,0.4803746649857158,0.2224109292974573,0.8157058449426622,0.993777136754764,0.7811839685395823,0.12171477684285224
generation_0_individual_5_cell_0,0.1234031987625318,0.2564457634412985,0.7590670962154045,0.03203535518064682,0.4803746649857158,0.2224109292974573,0.8157058449426622,0.0,0.7811839685395823,0.12171477684285224,True,True,True,True,False,True,True,True,False,False,0.27403271493176384,0.3766419948616008,0.674066222640579,0.553647183762425,0.5935243020041433,0.6817295245411987,0.9408377205448812,0.008477565055497127,0.276211516507865,0.6120745294288503,False,False,False,False,False,False,False,True,False,False,0.1234031987625318,0.2564457634412985,0.7590670962154045,0.03203535518064682,0.4803746649857158,0.2224109292974573,0.8157058449426622,0.0,0.7811839685395823,0.12171477684285224
generation_0_individual_6_cell_0,0.16464216922994124,0.936990954248444,0.8339172997948648,0.14559217330252971,0.5897209637169217,0.06785670234229835,0.4049367794625728,0.6285909541522016,0.07625836760519566,0.2970409507152383,False,False,False,False,False,False,False,False,True,True,0.07758211776675539,0.8735881769650243,0.8495258815225079,0.7773492193528317,0.4346331848768923,0.4712888449644525,0.49706305532633505,0.4038186639764375,0.6723499009242674,0.5250791432880594,False,False,False,False,False,False,False,False,False,False,0.16464216922994124,0.936990954248444,0.8339172997948648,0.14559217330252971,0.5897209637169217,0.06785670234229835,0.4049367794625728,0.6285909541522016,0.07625836760519566,0.2970409507152383
generation_0_individual_7_cell_0,0.4625356688474411,0.6019766679259675,0.3944576138156649,0.7798839709366662,0.9756783420044468,0.8199897026183894,0.02861474253649165,0.8370506191238041,0.4817517671565553,0.9260242756450244,False,False,True,True,True,True,True,True,True,True,0.22085416451615106,0.4944783877472741,0.25743055094823075,0.4229138744831613,0.6481398169357342,0.5473635023108366,0.7199856883472316,0.3504108805126942,0.9580698163135356,0.5029400919832462,False,False,False,False,False,False,False,False,False,False,0.4625356688474411,0.6019766679259675,0.3944576138156649,0.7798839709366662,0.9756783420044468,0.8199897026183894,0.02861474253649165,0.8370506191238041,0.4817517671565553,0.9260242756450244
generation_0_individual_8_cell_0,0.9966371500687121,0.16640728162788576,0.002304976048692509,0.4295560623244983,0.9756783420044468,0.8199897026183894,0.02861474253649165,0.8370506191238041,0.4817517671565553,0.9260242756450244,False,False,False,False,False,False,False,False,False,False,0.17546385911368045,0.2514790971508796,0.1932850452177116,0.3139314106194259,0.4848140182280213,0.003948361245732279,0.7740169338613335,0.6815048908243214,0.4465900807129882,0.25046603375131105,False,False,False,False,False,False,False,False,False,False,0.9966371500687121,0.16640728162788576,0.002304976048692509,0.4295560623244983,0.9756783420044468,0.8199897026183894,0.02861474253649165,0.8370506191238041,0.4817517671565553,0.9260242756450244
generation_0_individual_9_cell_0,0.16464216922994124,0.936990954248444,0.3944576138156649,0.7798839709366662,0.0948200291379646,0.3997203044892805,0.2611459188878392,0.27249977581800433,0.7871024330549655,0.6380528053657758,False,False,False,False,True,True,True,True,True,True,0.1518511713346018,0.3699547067077032,0.4787613475267678,0.13137313927316194,0.961504798395983,0.7954548355984605,0.20267388356438545,0.24716955122628825,0.5232016363431404,0.8365288304387057,False,False,False,False,False,False,False,False,False,False,0.16464216922994124,0.936990954248444,0.3944576138156649,0.7798839709366662,0.0948200291379646,0.3997203044892805,0.2611459188878392,0.27249977581800433,0.7871024330549655,0.6380528053657758
generation_0_individual_10_cell_0,0.5836680729988226,0.9251072688503652,0.6671375023860427,0.374507792556352,0.0,0.8849302047086445,0.24774024307765896,0.5229097731174029,0.11562746469726992,0.3164079164375706,False,False,False,True,True,True,False,False,False,False,0.9881266848569038,0.2605552600109661,0.3159425572956768,0.6082967055003463,0.010279597412698792,0.6825980766431292,0.8928153830362942,0.5644950564975325,0.11882288286806685,0.3248141074933785,False,False,False,False,True,False,False,False,False,False,0.5836680729988226,0.9251072688503652,0.6671375023860427,0.374507792556352,0.0,0.8849302047086445,0.24774024307765896,0.5229097731174029,0.11562746469726992,0.3164079164375706
