npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
-11.672018473510292,1.0080211283251614,0.1204432401423513,-2.203025694705145,7.848846921926743,-0.1690915930238612,-0.3399841769601099,1.0638214902475398,35.56672675975166,40.63061859198886
-0.0765985417437953,-16.958656794658914,0.2262189000985413,-8.84042009497916,3.3219143101437805,0.2135074027821806,0.3546550509492909,1.299628790718715,80.57796325015289,31.0099118778872
-19.25412006187657,-13.230161120481746,0.2195668049559684,-4.76335804419316,-4.844651065675869,-0.5682615884526687,-0.6989727083087969,0.9533210463825008,21.47234041433425,35.415990815451714
6.632058846790617,3.388990444255228,0.1635098601129385,-6.582023811773712,8.134917754948031,-0.3572560492084011,0.4610122693785012,1.0255471903548654,7.359660260792651,0.8827834438762117
-13.533894114485545,-8.131978431307822,0.0732568573707075,-2.1617922776002008,6.163853975556556,-0.9373575495895684,-0.2991920063972464,1.1573023993071956,-59.54578739978552,85.85377213872559
5.57606163355117,-3.630233785659712,0.2301180509513803,0.028491632532468,-7.535520420555521,-0.0586998591916232,-0.2230735626135163,1.1440107941685036,-41.957246173532624,47.95217496715759
0.0349092409446747,14.58651166630584,0.1811487170774303,1.4211083453197126,7.102548773495457,-0.0783036117626752,0.6464136910721932,1.0435518855092956,89.8271205702062,92.34644394265976
0.6855632654011501,9.485332225078938,0.2284707391321477,-7.420658396720221,-7.405284346064837,0.0800320357683728,-0.1366489113682452,1.2574304890417778,-59.32560423308029,33.74887509228158
-12.182232637307893,-7.388008221935337,0.2322899231773071,0.7848835433835948,-3.9785479144714113,0.959322895793004,-0.760136124142925,1.1468960566382318,-60.53125762054141,44.66500895101816
0.4162110289592746,-17.019474385376547,0.2071485819257969,-7.532101025607907,1.3804245464688076,0.6281122484833785,0.5830929449495068,1.2865131095244648,36.11745114997936,96.70806623567708
-12.125143600547576,11.40864432735242,0.2551830421370779,6.268147945768369,3.528337141035067,0.9602599642631476,-0.2869613879275394,1.0339437216698473,37.81857093924589,99.34945707344356
-11.456757123281928,11.888350912219746,0.2202925777654818,-2.005940612539989,9.45314668614096,-0.7373443686850014,-0.877876669032384,1.2200691862562725,-40.0074104096606,84.09367029473857
7.219412220904733,8.385481550377825,0.1580711830560608,3.775321047175455,-4.253280326234088,-0.7023471482254706,0.4888334535640577,1.1328302064704476,4.9040110206252905,8.548276701383017
-0.4223928500716312,17.858610856647182,0.0775608289401926,-6.4912598776165815,4.417074936213311,0.0055310427812318,0.0528330311837144,1.159823676093829,-34.314054669259335,68.47437453150492
8.691569982587502,-3.09399487306106,0.1639436794933154,9.161621465860817,9.52098042081212,0.7653200779395344,-0.6790784589879624,1.184808826781469,-35.62755197499884,85.78113775914476
-15.737662681151733,-0.1109681953191241,0.0142350236051672,-3.2149475300016084,4.920172620357207,0.0405985016863643,0.525568038039574,0.9710983429841727,84.44235122665819,29.520813552199236
5.646080219772415,2.5561502155253315,0.1261304245805271,-3.725213442852626,2.400053275542218,-0.5680575846598179,-0.6829684756496446,0.9990811137295148,70.2572730553286,47.458336598243946
-0.0980814508281149,-16.036334466669967,0.211125687107332,-2.763642567102986,-7.853969468900052,0.9333891111151148,-0.3432888605909054,1.3316648425140107,72.10356806019931,38.37875917477277
-9.487297853726822,-0.5796572252995027,0.010862115971166,1.611305549246925,-8.90049826095426,-0.4498558627281981,0.6406613739317926,1.2971809930177254,-19.290345500700468,79.38393607508885
9.626211485841033,-17.58921713329371,0.2904933944898877,-8.107578413677935,-7.018274834174003,-0.3652735662112627,0.9196329142677602,1.2363351125624655,-87.94404358569373,31.34810627114778
-11.672018473510292,2.220433107338515,0.1204432401423513,-2.4701131249079014,7.848846921926743,-0.1690915930238612,-0.3399841769601099,1.0638214902475398,35.586578622783065,40.10722685649692
-9.487297853726822,-0.491384131567635,0.010862115971166,1.611305549246925,-8.822776300992354,0.7463858086266764,0.6249037482876421,1.2460796738263515,-27.21386872965455,80.94654573976423
-0.5298276910824669,3.388990444255228,0.0756976696775557,-6.49298535210406,8.134917754948031,-0.3572560492084011,-0.1137143651257563,1.0255471903548654,22.096413618680412,0.8827834438762117
-9.487297853726822,-0.100280242896261,0.0101969207811518,1.611305549246925,6.1605698230873,-0.4498558627281981,0.5112453791682574,1.2971809930177254,-19.290345500700468,79.38393607508885
-9.487297853726822,-0.491384131567635,0.0101413375021884,1.611305549246925,5.619833320124673,0.886895244207669,0.455989065368888,1.2460796738263515,-27.21386872965455,80.97714431439917
1.7633982059174187,-6.944354113968881,0.0825451272440193,-0.0123944175165053,-7.535520420555521,-0.0586998591916232,0.0562639466234009,1.1454359052235754,-41.957246173532624,46.48401582680424
5.57606163355117,-3.630233785659712,0.2301180509513803,1.818509421093008,-7.535520420555521,-0.0586998591916232,-0.2230735626135163,1.1440107941685036,-41.957246173532624,47.95217496715759
-9.487297853726822,-0.100280242896261,0.0101969207811518,1.611305549246925,9.726183667961957,0.0612392403495345,0.5112453791682574,1.2971809930177254,-14.725588043556796,79.352685359648
-9.487297853726822,9.691697202651874,0.0101969207811518,1.611305549246925,-7.037415774112828,-0.3974041142838305,0.5754655699039843,1.2971809930177254,-19.559526847962218,79.38393607508885
-9.487297853726822,-3.042324763497412,0.0215135954043999,1.611305549246925,5.619833320124673,0.7659754098507132,0.455989065368888,1.2460796738263515,-27.19437897057553,80.97714431439917
