id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.4301955585977218,0.3863694090433095,0.2941697854599818,0.3339673962404222,0.2481441355516214,0.9221426956777956,0.4784009208998181,0.425255571652487,0.9390602430177408,0.6229723867877256,False,False,False,False,True,True,True,True,True,False,0.1068434956672009,0.3372499719660276,0.070545548998068,0.4235470841821011,0.6370374951019997,0.1618906654774676,0.6782875693603561,0.3577721369488674,0.0130453027683828,0.3147739960538437,False,False,False,False,False,False,False,False,False,False,0.4301955585977218,0.3863694090433095,0.2941697854599818,0.3339673962404222,0.2481441355516214,0.9221426956777956,0.4784009208998181,0.425255571652487,0.9390602430177408,0.6229723867877256
generation_0_individual_2_cell_0,0.924297492239424,0.3280458750078966,0.0612759698943731,0.0323991548277207,0.462364819005668,0.3326880346531501,0.5332757779068745,0.443233843761352,0.4473996386268751,0.5478982409535442,False,True,True,True,False,False,False,False,True,True,0.8867779043431967,0.3506635640794121,0.1235154283985343,0.5148674395738279,0.8189865930510744,0.420568144888752,0.4218967979786482,0.2080534592886378,0.2554542864724403,0.2331545288755873,False,False,False,False,False,False,False,False,False,False,0.924297492239424,0.3280458750078966,0.0612759698943731,0.0323991548277207,0.462364819005668,0.3326880346531501,0.5332757779068745,0.443233843761352,0.4473996386268751,0.5478982409535442
generation_0_individual_3_cell_0,0.7422947866906646,0.4093957491496373,0.0104453606641546,0.901440583437886,0.0,0.7851100831887399,0.0784719048020469,0.1828285296442978,0.0025657982115536,0.6258148926996492,False,False,True,True,True,True,True,True,True,True,0.1875465452664549,0.3258743717831671,0.6651780787792348,0.8060767183209285,0.0415641745452098,0.2230208581732882,0.6834506017522238,0.8423895964374651,0.2329761654309512,0.7902819489588095,False,False,False,False,True,False,False,False,False,False,0.7422947866906646,0.4093957491496373,0.0104453606641546,0.901440583437886,0.0,0.7851100831887399,0.0784719048020469,0.1828285296442978,0.0025657982115536,0.6258148926996492
generation_0_individual_4_cell_0,0.2748555382335261,0.8313353010028923,0.0964087411117179,0.235570512583794,0.7202647471111666,0.7274134238352905,0.0919933326576892,0.1090788280310451,0.1059041980192474,0.1096078659220962,False,False,False,False,False,False,False,True,True,True,0.4706422716043121,0.6512206796576212,0.2710749744131338,0.6055899169380095,0.6810386002801029,0.8108345685418448,0.7913018137322891,0.756916224760549,0.1346178653445588,0.5743771297145369,False,False,False,False,False,False,False,False,False,False,0.2748555382335261,0.8313353010028923,0.0964087411117179,0.235570512583794,0.7202647471111666,0.7274134238352905,0.0919933326576892,0.1090788280310451,0.1059041980192474,0.1096078659220962
generation_0_individual_5_cell_0,0.1209064074254289,0.4108477245353792,0.5136435202411604,0.6358605581777971,0.4923322103666782,0.1773839709541999,0.9153229107970652,0.5171388079860392,0.1882736416541662,0.2182155668308247,False,False,False,True,True,True,True,True,True,False,0.732871858378241,0.654544410730532,0.3731185019613355,0.3058709896334305,0.4352689373625038,0.3698218300191956,0.3560470703016636,0.1367265114661789,0.6122343366161905,0.5571171132822195,False,False,False,False,False,False,False,False,False,False,0.1209064074254289,0.4108477245353792,0.5136435202411604,0.6358605581777971,0.4923322103666782,0.1773839709541999,0.9153229107970652,0.5171388079860392,0.1882736416541662,0.2182155668308247
generation_0_individual_6_cell_0,0.0,0.6499864811767081,0.8019244236838183,0.2452699313622067,0.3993688432193887,0.7851100831887399,0.0784719048020469,0.1828285296442978,0.0025657982115536,0.6258148926996492,True,True,True,True,True,False,False,False,False,False,0.0089386594176155,0.970052986770808,0.8938914285197771,0.6027547678226148,0.3474474352689317,0.9842238987897852,0.1341832656919476,0.4496536406281991,0.7873947492624689,0.9639687907738655,True,False,False,False,False,False,False,False,False,False,0.0,0.6499864811767081,0.8019244236838183,0.2452699313622067,0.3993688432193887,0.7851100831887399,0.0784719048020469,0.1828285296442978,0.0025657982115536,0.6258148926996492
generation_0_individual_7_cell_0,0.924297492239424,0.4093957491496373,0.0104453606641546,0.901440583437886,0.661741943250186,0.1003989392231645,0.6911767129789476,0.4594470619147593,0.5773626404086877,0.1266903871702509,False,False,False,False,False,False,False,False,False,False,0.8106424717900541,0.4025858869631273,0.6112662190375414,0.0967693039933953,0.7160803890127206,0.0455171064210712,0.5502542344006928,0.9773631837264828,0.2025082967443661,0.532348801711111,False,False,False,False,False,False,False,False,False,False,0.924297492239424,0.4093957491496373,0.0104453606641546,0.901440583437886,0.661741943250186,0.1003989392231645,0.6911767129789476,0.4594470619147593,0.5773626404086877,0.1266903871702509
generation_0_individual_8_cell_0,0.4301955585977218,0.9116792167566952,0.2509972789750546,0.4005079079153159,0.4196247599238387,0.9755684933962449,0.4370511171840276,0.998209117407532,0.5973004378530029,0.8362831379931871,True,True,False,False,True,True,True,False,True,True,0.7134820936540911,0.1261787994837907,0.6621980840672789,0.1737163166450634,0.155563437034183,0.7688466075120779,0.3362065576289588,0.8137198918129385,0.2134043637583437,0.8654904591638376,False,False,False,False,False,False,False,False,False,False,0.4301955585977218,0.9116792167566952,0.2509972789750546,0.4005079079153159,0.4196247599238387,0.9755684933962449,0.4370511171840276,0.998209117407532,0.5973004378530029,0.8362831379931871
generation_0_individual_9_cell_0,0.5359100209733261,0.2943681132200985,0.8035163395194164,0.6037663506688467,0.4215280216808288,0.7145406139778466,0.7828374117599777,0.8799030556763475,0.1303644509900802,0.2394542269857592,False,False,False,False,False,False,False,False,True,True,0.904711322450094,0.6308846176200807,0.4466422431804611,0.530982310590839,0.0707298686404364,0.9497700422052934,0.5916631316187387,0.3623993550082884,0.2952655490649425,0.6386746156406146,False,False,False,False,False,False,False,False,False,False,0.5359100209733261,0.2943681132200985,0.8035163395194164,0.6037663506688467,0.4215280216808288,0.7145406139778466,0.7828374117599777,0.8799030556763475,0.1303644509900802,0.2394542269857592
generation_0_individual_10_cell_0,0.4301955585977218,0.9116792167566952,0.8035163395194164,0.0,0.4196247599238387,0.9755684933962449,0.4370511171840276,0.8799030556763475,0.1882736416541662,0.2182155668308247,True,True,True,True,True,True,True,True,False,False,0.4249290773215702,0.3486256440310077,0.5446790795316112,0.0452983866011187,0.9661587429811626,0.9547965853362146,0.6649043932075238,0.0557175793753788,0.0013530432535866,0.817889818666132,False,False,False,True,False,False,False,False,False,False,0.4301955585977218,0.9116792167566952,0.8035163395194164,0.0,0.4196247599238387,0.9755684933962449,0.4370511171840276,0.8799030556763475,0.1882736416541662,0.2182155668308247
