npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
-12.106635918826214,6.042163025517759,0.0541778075845391,1.9366929134336424,-7.404752004644617,0.4783823662538207,-0.657829744614695,1.0940206009590254,-20.47759529333794,61.053018634637255
-12.106635918826214,6.042163025517759,0.0541778075845391,1.9366929134336424,-7.404752004644617,0.4783823662538207,-0.657829744614695,1.0940206009590254,-20.47759529333794,65.42780274846949
-12.106635918826214,6.042163025517759,0.0541778075845391,1.9366929134336424,-7.404752004644617,0.4783823662538207,-0.657829744614695,1.0940206009590254,-20.47759529333794,65.42780274846949
-12.106635918826214,6.042163025517759,0.0541778075845391,1.9366929134336424,-7.404752004644617,0.5488818367253587,-0.657829744614695,1.0940206009590254,-20.47759529333794,65.42780274846949
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.5488818367253587,-0.657829744614695,1.0940206009590254,-20.47759529333794,66.9140710907646
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.5488818367253587,-0.657829744614695,1.0940206009590254,-20.47759529333794,66.9140710907646
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.5488818367253587,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.106635918826214,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.657829744614695,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.7215088089265624,1.0940206009590254,-28.858339124580603,66.9140710907646
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.7215088089265624,1.0940206009590254,-28.858339124580603,64.97783882594833
-12.04251565594863,6.042163025517759,0.0541778075845391,-1.4872081786706095,-5.887474627947153,0.7039342201115439,-0.7215088089265624,1.0940206009590254,-28.858339124580603,64.97783882594833
-12.04251565594863,6.042163025517759,0.0541778075845391,-0.6783509414760154,-5.887474627947153,0.7039342201115439,-0.7215088089265624,1.0940206009590254,-47.36804759318007,64.97783882594833
