npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density,min_dis
16.393037216701558,10.389954790491625,0.051297963328226615,3.507406211373233,7.793582805733209,-0.5400244910689733,0.24094970701230678,1.179353500392204,-70.592631147011,4.922473292191098,5.933611782878622
9.034026640245333,-17.935201704333178,0.20055679775366492,-2.6970562777448066,0.46232558721626127,-0.21434226784174615,-0.7884182265557953,1.2959724333100597,75.46643011503139,79.09688530208983,5.322554146863782
16.381657840492814,-8.529599191790611,0.12261798449036669,-1.5120356782292905,0.06573077928830529,-0.5877486044010991,-0.7758514546968054,1.162470449538047,4.465212463775629,39.07432775932692,4.164143731586559
16.652722300733743,-19.744832789070934,0.10848250156357253,-9.542689610387393,5.658634614199954,0.12453714943039906,0.76186535234487,0.9441044505301446,-47.515489668822,69.84338527082647,9.799762831534462
14.183885900922995,-11.613444310998489,0.22308056190133566,-1.1443633839376606,-4.857630993133808,0.007639715495746158,0.28328341848681693,1.3954185885149344,-69.14793385202647,41.57471679726612,6.131025785869549
-17.951876877165276,3.3516273235833403,0.18414938004285933,7.213799958859116,-7.391054083081306,-0.7890582952569982,0.49490851356150833,1.209164789032533,71.80971545928679,95.41589027923652,10.493285083199241
-8.43333357017161,3.1830032994149278,0.24286937264204278,5.834026576343483,9.221907023515524,-0.18961724163278615,-0.9611387555936186,0.9413483147219589,13.715242531722808,85.59547315774843,9.671760234367031
-7.015995226138516,8.73124045366216,0.16857522648913523,4.499291895453583,4.711396232611557,0.04542082932384872,0.06062955582913143,1.124800578807388,-45.01812896677398,74.29249668011154,3.7505653953360456
2.18251185963382,-8.155103730397704,0.16886379510049446,4.1893312682710615,-8.573262695881162,0.9445969610264771,0.15919822828722707,1.0189897864964006,42.08228379460897,19.92948257176903,8.107696841456242
-0.7876130655076388,-10.623711877070612,0.09796755818201362,-6.175840339632601,8.977606045783645,0.4019373388847518,-0.025895625568064684,1.397105760156612,-7.992054246130792,60.777010681349175,8.632882105450976
-10.092340829197921,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-0.8672256175613147,1.1948899188683364,64.86815516122479,97.914747903308,7.733707433915508
-19.745412424371004,-15.882087334579836,0.11029454652949969,-6.082318289187616,7.877283662882299,0.1379393691303925,-0.27483608668925275,1.1776793733799298,-29.580924394744528,69.92979130418111,8.045347070863631
14.723157065377038,-12.224347087203945,0.1080301315300126,8.805253750097386,-6.356412437479182,0.6024277763132813,0.6007934174834137,1.0809694379779469,-12.214721196462364,95.16305467631487,8.096150451394099
-16.17333163035415,2.7554942655791557,0.10773196756015209,3.7229900256842914,5.189795464062112,0.575515728356865,0.1844240789332794,1.084134187733306,-24.14050086727339,89.649172908837,3.4329831326697007
-15.03416374498407,-15.065326448373586,0.23053721964026716,6.041796166320417,-0.6546949473105386,0.08834410631667033,-0.14196194351936087,1.0692181816739437,60.09528866477814,59.00510201703759,4.919581162319906
18.348159783264265,3.850772092559133,0.008466766302922656,1.0163081084158616,6.4311789211494705,0.05530688713419463,-0.5102435283904303,1.2966734231957981,60.89968180114943,68.55963005999499,7.062707406473201
-6.277349251969602,-6.376070448544029,0.004040024464060299,4.331323143812753,1.0667407173933974,0.5482579015036093,0.48476741232909837,1.0511530731704442,87.62097898769139,81.17193624227268,2.4710425294795026
16.381595964501265,-9.42455144875792,0.11480080329361617,5.7244535643862555,-5.683113593527274,0.4021490572146911,-0.060633229355247176,1.078556662196138,36.10099041414456,2.378367089228983,5.749414792674237
-1.8802190824392184,2.6695897124932344,0.2919582289244295,-6.400224759944511,-1.3398392672855302,0.2279707443073924,0.35358207598893854,1.213158483206119,-15.991390826097842,45.29739119517614,6.682063866944552
-8.424090380029972,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,-0.7575965447022706,-0.45640777742811434,1.1603101786609147,11.684055078722963,95.50692659936652,5.378920932623218
16.652722300733743,-19.744832789070934,0.10848250156357253,-9.542689610387393,5.658634614199954,0.12453714943039906,0.76186535234487,0.9441044505301446,-47.515489668822,69.84338527082647,9.799762831534462
16.652722300733743,-19.744832789070934,0.10848250156357253,-9.542689610387393,5.658634614199954,0.12453714943039906,0.76186535234487,0.9441044505301446,-47.515489668822,69.84338527082647,9.799762831534462
-8.424090380029972,2.6695897124932344,0.2919582289244295,-6.400224759944511,-1.3398392672855302,0.2279707443073924,0.35358207598893854,1.1603101786609147,-90,45.29739119517614,6.682063866944552
-1.8802190824392184,5.765464962794923,0.23250534180831162,-10,-7.96761162512867,-0.7575965447022706,-0.45640777742811434,1.213158483206119,11.684055078722963,95.50692659936652,8.331374244106478
16.381657840492814,-8.529599191790611,0.12261798449036669,9.62877312836373,-7.96761162512867,-1,-0.7758514546968054,1.162470449538047,11.684055078722963,95.50692659936652,6.365708611964091
-8.424090380029972,5.765464962794923,0.23250534180831162,-1.5120356782292905,0.06573077928830529,-0.5877486044010991,-0.45640777742811434,1.1603101786609147,4.465212463775629,39.07432775932692,3.64291092106723
-7.015995226138516,8.73124045366216,0.16857522648913523,4.499291895453583,4.711396232611557,-0.7575965447022706,0.06062955582913143,1.124800578807388,-45.01812896677398,74.29249668011154,5.568606027905362
-8.424090380029972,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,0.04542082932384872,-0.45640777742811434,1.1603101786609147,11.684055078722963,95.50692659936652,5.7930198296238515
-17.951876877165276,3.3516273235833403,0.18414938004285933,3.7229900256842914,5.189795464062112,-0.7890582952569982,0.49490851356150833,1.209164789032533,71.80971545928679,95.41589027923652,5.683116669869292
-16.17333163035415,2.7554942655791557,0.10773196756015209,7.213799958859116,-7.391054083081306,0.575515728356865,0.1844240789332794,1.084134187733306,-24.14050086727339,89.649172908837,8.556047796768642
16.381657840492814,-8.529599191790611,0.16886379510049446,4.1893312682710615,-8.573262695881162,-0.5877486044010991,-0.7758514546968054,1.162470449538047,42.08228379460897,19.92948257176903,4.919198593349514
2.18251185963382,-8.155103730397704,0.12261798449036669,-1.5120356782292905,0.06573077928830529,0.9445969610264771,0.15919822828722707,1.0189897864964006,4.465212463775629,39.07432775932692,4.889202706267113
-10.092340829197921,-6.376070448544029,0.004040024464060299,4.331323143812753,1.0667407173933974,0.5482579015036093,0.48476741232909837,1.0511530731704442,87.62097898769139,81.17193624227268,2.4713947759011394
-6.277349251969602,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-0.8672256175613147,1.1948899188683364,64.86815516122479,97.914747903308,7.84281482827587
-1.8802190824392184,2.6695897124932344,0.2919582289244295,-10,1.0667407173933974,0.5482579015036093,0.48476741232909837,1.0511530731704442,87.62097898769139,45.29739119517614,7.61670272413418
-6.277349251969602,-6.376070448544029,0.004040024464060299,-6.400224759944511,-1.3398392672855302,0.2279707443073924,0.35358207598893854,1.213158483206119,-15.991390826097842,81.17193624227268,6.682063866944552
-19.745412424371004,-15.882087334579836,0.11029454652949969,-6.082318289187616,7.877283662882299,0.1379393691303925,-0.27483608668925275,1.1776793733799298,-29.580924394744528,69.92979130418111,8.045347070863631
-20,-6.376070448544029,0.004040024464060299,4.331323143812753,1.0667407173933974,0.5482579015036093,0.48476741232909837,1.0511530731704442,87.62097898769139,81.17193624227268,2.471351837419735
14.183885900922995,-11.613444310998489,0.22308056190133566,-1.1443633839376606,-4.857630993133808,0.007639715495746158,0.28328341848681693,1.3954185885149344,-69.14793385202647,41.57471679726612,6.131025785869549
-10.092340829197921,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-0.8672256175613147,1.1948899188683364,64.86815516122479,97.914747903308,7.7339404839697545
-13.522422089426541,-11.33596953876503,0.0021669153547706154,-7.877179289550618,-0.8883753952967126,0.7196651561363467,0.5767368366075651,1.3072729860246342,25.287115656460557,38.654790812263315,7.877485772783048
15.73312797454524,6.351827895965847,0.02659041459596666,4.272821619730735,4.463979298303036,-0.49595902983340645,0.34018716210105704,1.2647927341915022,-15.155127554313196,74.99512414644074,5.029042726989987
14.183885900922995,-11.613444310998489,0.22308056190133566,-1.1443633839376606,1.0667407173933974,0.007639715495746158,0.28328341848681693,1.3954185885149344,87.62097898769139,45.29739119517614,2.392174983910289
-1.8802190824392184,2.6695897124932344,0.2919582289244295,-10,-4.857630993133808,0.5482579015036093,0.48476741232909837,1.0511530731704442,-69.14793385202647,41.57471679726612,7.61670272413418
-1.8802190824392184,5.765464962794923,0.16857522648913523,4.499291895453583,4.711396232611557,-0.7575965447022706,-1,1.213158483206119,11.684055078722963,95.50692659936652,7.149734757309493
-7.015995226138516,8.73124045366216,0.23250534180831162,-10,-7.96761162512867,-0.7575965447022706,-0.45640777742811434,1.124800578807388,-45.01812896677398,74.29249668011154,8.019210983214093
-6.277349251969602,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-0.45640777742811434,1.1603101786609147,4.465212463775629,39.07432775932692,6.19259229060554
-8.424090380029972,-13.282154084824125,0.23250534180831162,-1.5120356782292905,0.06573077928830529,-0.5877486044010991,-0.8672256175613147,1.1948899188683364,64.86815516122479,97.914747903308,6.217895273405645
-7.015995226138516,8.73124045366216,0.16857522648913523,0.10496360455420373,-7.96761162512867,-0.7575965447022706,-1,1.1603101786609147,11.684055078722963,95.50692659936652,4.95003353096446
-8.424090380029972,5.765464962794923,0.23250534180831162,4.499291895453583,4.711396232611557,0.04542082932384872,0.06062955582913143,1.124800578807388,-45.01812896677398,74.29249668011154,3.7496948677889788
-6.277349251969602,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-0.8672256175613147,1.1948899188683364,64.86815516122479,97.914747903308,7.7341129092447805
-6.277349251969602,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-1,1.1948899188683364,64.86815516122479,97.914747903308,8.019295607316687
-8.424090380029972,8.73124045366216,0.16857522648913523,4.499291895453583,4.711396232611557,0.04542082932384872,0.06062955582913143,1.124800578807388,-45.01812896677398,95.50692659936652,3.749513032707972
-7.015995226138516,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,-0.7575965447022706,-0.45640777742811434,0.94,11.684055078722963,74.29249668011154,5.945135111296085
-6.277349251969602,8.071016157873999,0.2919582289244295,-10,3.028040106973913,0.11714362320103233,-0.8672256175613147,1.1948899188683364,64.86815516122479,97.914747903308,8.019295607316687
-1.8802190824392184,2.6695897124932344,0.11737960463946517,9.878585271196865,1.0667407173933974,-1,0.48476741232909837,1.0511530731704442,87.62097898769139,45.29739119517614,7.61670272413418
-8.424090380029972,5.765464962794923,0.23250534180831162,-1.5120356782292905,0.06573077928830529,-0.5877486044010991,-0.45640777742811434,0.94,4.465212463775629,95.50692659936652,5.2617070234351155
-8.424090380029972,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,0.04542082932384872,-0.45640777742811434,1.1603101786609147,11.684055078722963,39.07432775932692,5.769693273769407
-6.277349251969602,8.071016157873999,0.11737960463946517,9.878585271196865,3.028040106973913,0.11714362320103233,-0.8672256175613147,1.1603101786609147,11.684055078722963,95.50692659936652,7.639845778814865
-8.424090380029972,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,0.04542082932384872,-0.45640777742811434,1.1948899188683364,64.86815516122479,97.914747903308,5.72475998199005
-1.8802190824392184,2.6695897124932344,0.2919582289244295,-10,1.0667407173933974,-0.7575965447022706,-0.45640777742811434,0.94,-7.617116250403839,45.29739119517614,7.288243434012611
-8.424090380029972,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,0.5482579015036093,0.48476741232909837,1.1603101786609147,11.684055078722963,95.50692659936652,9.067506194372797
0.2728039544471592,14.914979351772025,0.02527206564459835,9.57082777870232,-3.179072954195254,-0.7228516112484729,-0.3868617171371216,1.2651394282108206,-11.184583788564098,24.53192233517314,2.046252357848133
-7.015995226138516,5.765464962794923,0.23250534180831162,9.62877312836373,-7.96761162512867,-1,-1,1.1603101786609147,11.684055078722963,95.50692659936652,2.951394868408257
-7.015995226138516,8.73124045366216,0.16857522648913523,0.10496360455420373,-7.96761162512867,-0.7575965447022706,-0.45640777742811434,0.94,11.684055078722963,74.29249668011154,6.945202532922779
