scenario_1,run_1,6.852111495078056,3.2703101366762146,0.5917088251893647,0.6751555785068484,0.0,1.6248926657341578,0.0.1,0.468179657086471,0.0.2,0.0.3,0.1982396537584932,0.0.4,0.7179662391232905,0.2389834452249872,0.9372742680559708,0.3195916958991914,0.3676028783412213,0.0.5,0.8331202663074485,0.7418803847078099,0.6931170276888463,0.9612629670964185,0.0.6,0.0.7,0.944822214544794,0.3760583353064096,0.0.8,0.0.9,0.0.10,0.1701096265920131,0.2219246466141325,0.2656664500103521,0.4438819707916387,0.0.11,0.0.12,0.634060965010512,0.2754934282198541,1.1478691221072204,1.101342147170328,0.2681971551668792,0.7392697535717815,0.5477154917822037,0.0.13,0.2705745288721138,0.0.14,0.4116925884635923,0.1850083591770611,0.4917654376325625,0.7935286429844713,0.1792059907556116
scenario_2,run_2,10.623111891737835,9.605974465587968,7.571078868160858,5.560777105865224,5.240686299896366,5.731048638002894,3.7061071397034433,3.973394786023232,5.728735581545829,3.534043993480078,4.305963100661986,2.795934097253374,5.460735783602243,5.976944399331837,3.687227286243811,2.6518689192611204,1.146519489700729,0.6004522099431979,3.3630350436306244,0.2411488342098572,4.835104497407206,3.469876644917155,3.817899828358763,0.7006572307480765,0.8007943728515642,5.210309556342418,0.8371186448857145,1.4484173528043185,4.500733241589044,2.249093234656109,3.7929152620638136,2.2378676810198046,4.246997739333798,3.2191105377588314,1.8758211662200373,1.9615257729935256,0.8456871641494814,3.2350979189337488,2.8763676694112523,1.2700299872812597,2.9130708857335645,1.750306460188457,3.7847915182924616,1.1669522526370613,2.85543257375891,0.2340320693775764,2.0274428084377907,1.8551789084427068,2.5956138392756705,0.777568243340869
scenario_2,run_3,10.84357201735492,7.872095250488864,7.980256892979218,4.214028561943343,4.68468821613452,5.136757343228806,6.293585231984838,5.958168050127963,2.6519748911573062,3.4519587789377004,2.9312627424467754,3.135230810461817,3.1380219378487606,2.524254076135355,3.9341521415034606,3.289709823908045,2.5429732888694567,1.7750204156880371,0.711202324108062,2.4982293929683625,2.903509470000233,0.6802062947948999,0.8423890748545008,0.3041760191066299,2.0608380417669285,3.1994581082973346,2.38581318468418,1.2855505765361284,3.198850936765008,1.0,2.002997646736315,0.98083262311194,5.313522279411774,3.0,3.0067474401008,1.6057043347704372,0.5552565596862422,0.1464942354425053,0.0,2.3744093221407736,1.7951246919572537,2.388451994887613,0.9508268944271858,2.783113843828511,3.528788639524707,2.0,2.533258045844192,1.0864786715055488,1.069223594580127,2.172326607950562
scenario_2,run_4,10.423650536443382,5.650841110316529,5.258135298315076,3.7341082257986975,5.489960442266896,6.907965513880965,3.549611045566068,3.4749158588423867,4.636775117155368,4.667001366655737,4.012630979954176,6.407502602577663,7.366364349841056,3.8265878197706913,4.935778220996186,5.4037709314223,2.6977886380013385,7.847132583986702,6.066774536248505,2.9287347743823102,5.324670063513089,4.791570184118297,4.983669451596184,4.493480291256491,3.44925501367006,5.1174101385773065,5.061340487975583,6.460956337114449,4.197177790535948,4.869451643947033,4.658013291225607,4.52457167194247,3.3395470247585366,5.580397623616399,2.453298983879119,2.4333533032918,2.891635419519485,3.643219736288192,2.417950304325858,1.3168110621757396,0.9075880550181236,2.3940326837239434,2.2383872626881782,1.9175086571706408,2.5535882032072457,1.7295347705786082,2.366450157210748,0.0,1.4828344507124114,0.1390912349272331
scenario_2,run_5,9.064378446207858,6.7952456887773565,4.02043734357595,7.11784906588407,6.355940573214116,3.9687064800717686,3.508543776691461,4.825262882439412,3.830586489066485,3.696183927775532,2.21774171382721,2.581842264800549,4.1454547717631485,3.8656316105575312,2.473852612250906,2.390253490533394,1.073978668458596,1.1425286079428696,1.9020878700873176,2.6837389016850395,3.248711065330602,5.128034399451981,0.1986336994152807,0.2000419298246411,1.7040951253759469,0.0,1.4886763090645876,0.8845582193815236,1.8884466600736944,2.935543433752196,2.464728388749457,1.3717413159030682,2.478731028001662,0.7386974692976547,1.5208843667996752,0.0,2.20000653187046,0.1987715743678587,2.845096158495022,3.1557379057282424,1.3156857122653631,0.0,1.4736793656399565,1.1983397143402328,1.1594760350399136,0.2731138755472551,0.870501328075324,1.2000007946163027,0.5640672751350492,0.3607050600706959
scenario_2,run_6,10.675397234915526,6.957556095574851,8.229704018817944,7.782930192138339,4.331294992482551,5.086297155874041,7.34223837993717,6.221282535849074,6.539854271620392,6.0211845190985285,10.45085293302137,4.434985583901553,3.372058337128654,3.0389704006698097,7.9347310680987375,5.7497988186154405,2.5380016402638947,4.987417389218033,4.33628567823853,4.782575969061417,3.22559701603646,3.4723537618083453,3.427542308996608,6.492898393521864,5.4285548763100815,6.374849345406959,3.985610520207727,5.058007128568247,6.4394605646820064,4.710577291893924,3.550188777793113,1.6034486877311362,5.060411534902441,4.050798185472097,4.272308352621676,3.144450036634814,1.8225739541628856,5.506568367437498,1.8608657564409885,1.821832853063461,2.2954983072465414,1.5816270538731536,4.459230615279088,2.560154541813352,2.788096443234087,5.291410236553129,2.851862793251355,3.933218713043476,4.244964368595164,3.033384605636273
scenario_2,run_7,8.775654212880019,5.933464021572798,4.553914806939988,7.356505594511608,5.701676162012133,4.588201370612032,5.057462248542555,5.4643324431698455,3.952711248297009,4.515374864103019,5.33719021096034,4.58913307173035,4.587593803710256,3.831228420783362,2.175028007105434,7.866194738390486,5.1524308847867895,4.206991495299436,2.541835322262467,2.511721883738097,3.5987782086921243,5.13148039344061,2.085090150010702,2.643198664175177,1.4037305241317002,2.6584781009080247,4.098300921117478,5.054773386696717,3.754846494548416,4.098308179602814,4.887672924573318,3.921865584865978,1.657849582986577,1.5736751170008998,3.34727355154894,2.755322385733673,1.2826481167688222,1.3785871347210628,0.458819349455983,0.3951125905356528,2.222597000485513,0.4929753572106371,0.0,1.1992770358187337,0.603985921287776,1.0819861007489306,3.164950196976035,2.474169359359437,3.3414707866866977,1.4664813426607888
scenario_2,run_8,10.9214802933117,8.876196988568921,8.015131718930732,5.45898355114751,4.568356405577819,4.915114853248866,4.8184071601132406,5.519736677781163,3.856924329757333,6.47762014397563,7.771962772643538,6.875090102653783,2.920739629668054,6.584599942506726,5.536851565671737,5.34996279114544,5.602222508969436,2.6324582170896496,5.945026858715002,5.075537031998747,4.554018685729146,4.994613927314631,2.6092653393166576,3.564003525722323,2.7644377085140306,4.328409144544985,2.504076444881692,4.279270946741156,3.4497916997674323,2.5732769289101136,3.5567845974422587,3.886351676575019,3.100284518152182,2.533941253090876,4.0650993903308645,2.869697807282628,2.19224801883338,2.186209976049446,3.1604256854936223,2.562241065982884,2.170836169707053,4.492557695661268,5.345250584617876,4.842299512295918,3.157434448921569,4.503964616285503,6.589275944435798,6.716094475716285,4.552014396428861,5.211681962215975
scenario_2,run_9,8.189495072468025,6.569087436838079,7.367037233003415,4.535200972044183,4.505971435819536,3.4236028710038475,5.013398305054737,4.403360753632347,4.534409850966231,6.493403565215852,4.8057353470605,3.565352864342445,7.040394903064029,4.434667316580805,2.632639681076029,2.07540401902932,2.522152538246524,4.570637560593892,2.92673100604311,3.347244871686718,4.390751226147226,4.5311885529339975,5.588260088036728,3.1920900724653523,3.901567935424368,2.0890196250320217,2.2361688654757,4.19999857099682,4.257553421081134,1.901688862907892,0.6308373426054259,1.942054378205943,1.6425451349922071,3.160188872959059,0.7748922805551199,2.157979365721018,0.9588570213375538,2.2000166585141385,0.2000022432764738,1.07014652624797,2.3999732555860023,0.6854872118199811,3.8786540079424094,2.853363229301479,2.3502741263776827,2.928644424505285,1.1496418236219503,2.0328483520004434,3.532586717406461,1.6033108081311014
scenario_2,run_10,10.93394901143058,9.322057847362748,6.654216114267652,6.725791078589566,4.650719502161618,4.741314536150283,3.0361961854790502,5.8897815656129655,3.914109866607222,4.789629900020329,2.368482767566102,5.184086504814557,2.96645903461756,0.3362264796764386,0.7830973927128844,2.9001592182468308,1.1333482791809797,4.879515590606227,1.1697752656789209,1.0715377962375914,1.884935477493115,0.8925327152166445,2.1577355910906326,1.505277331404039,0.2732243574366918,0.7323277137212877,1.868486813450128,2.2703400106917653,0.1996762596096251,2.3254824900143904,0.7846393263299265,1.1480830045428303,1.5217520565600502,3.003263341278072,0.7184530228032157,3.589127700640758,1.1746754981079222,0.4500718788075189,2.3005350189404083,1.221521234543204,1.1560600576986786,1.6748227508599365,0.4234228011783568,0.5276158266480553,1.0603923618705613,1.6398002691898117,2.2108685912975687,1.4739409756016406,0.0,0.4446636503868782
scenario_3,run_1,10.646410924790851,7.767588589349702,6.62302162053836,3.932401108804845,7.725012836269469,2.4932107779601216,2.129454475351002,1.0399698316881811,1.2544356289590546,1.2540873663007004,1.6010154659660103,2.8526009335434352,3.586311912837855,2.957392396807604,1.679509057856914,2.215208369545046,1.4687824915191343,1.290799934679916,2.164958626188489,2.3207935253150103,2.2665021724472347,2.133673369410025,0.7156608386172671,1.1980866220422492,2.687661309752093,2.1178027782074498,2.3664315418153232,3.576876229645291,4.4792543271630345,5.512964820725053,4.6421125169799895,3.223282087134469,2.878910674434098,5.080379024533365,3.958615650460808,5.285403487563962,3.292813616687272,3.1305755380017004,3.8474324077996953,2.239084669633878,4.518112215023184,3.139270586196376,3.335603829810055,2.967845790335827,5.219878695005318,2.331534493748136,3.3629401569141875,3.299528353850674,2.8064139909335326,3.979109378260224
scenario_3,run_2,8.047258657394952,7.910868697700225,7.282676736217151,5.825843816363171,4.429661576444344,5.164263344040239,4.249162604027807,4.154281045472224,4.5660096970959,4.425405018348494,4.454706293555515,4.31990789209029,6.037401072061497,3.31894800781358,4.206850250299405,4.132238757597799,5.039691924681714,4.954800981943926,4.095296151116209,3.2790580681028736,3.389486726245676,3.257644112443304,5.769100957856348,5.845951822970159,5.8413547953624,6.727911476157104,5.097192870980262,2.0894893255321763,3.915663500490572,2.9470688575580697,2.716024620990124,2.1445994603663268,4.972713893104381,3.879247234237788,1.798187443664604,5.217806975538656,2.308763150323057,1.6436289186348685,4.494775043304109,2.8100423966518475,2.472177905906647,1.7650635430868296,1.632356072908364,4.317877879330892,3.5038241187800123,1.963042782322952,2.550313342563077,1.1453541019031186,0.965153404234504,0.4229284458051408
scenario_3,run_3,10.381905647630845,9.291686502782609,8.252268139532253,6.109312572941369,5.5488214874223445,5.524711450763297,5.8937193414694224,6.455932017143667,4.682325299446021,4.066476304496332,3.513828256781415,6.663380189705146,5.815414983911305,5.1001966012339945,5.803451673332308,4.326228293000765,3.391620707313874,7.505949459326658,3.303475062412584,3.324850669026729,4.189056340750639,3.244016005578088,3.200145848937107,3.8949634222080256,3.59392582024467,2.68007025210438,2.617091735913829,5.159892499190561,4.241713547457535,3.766737669432893,4.072951093778083,3.4083943432517807,3.401774962436927,5.975703697690323,3.89008360259607,4.397242919466097,4.230725868674807,3.1723008424137134,3.4711886864781407,3.0328431887748204,3.967236510917362,3.7390943853164,3.588827611491353,3.084483193918007,2.891306212305284,2.5618110005441097,5.197932100036569,4.3723879081998565,4.88125349556893,5.7772947725031605
scenario_3,run_4,8.376340615893943,7.560859173332529,3.763654337840683,4.907136742955334,4.01549368895992,3.9789497265733735,6.232245450822807,2.0648684138000712,3.223977013566999,3.3198365618601287,4.445658203687777,2.24718125330022,3.452163842469126,4.244235306078044,1.4288446400276094,2.683042038528126,0.4330075172799356,1.0839900908857274,1.0,2.0,1.0,5.282479344296993,2.4477105286233067,2.248818880589158,1.0760354294497023,4.0757216710070505,2.413314339419363,1.8916211240067309,1.1621429357052688,1.4320588712734763,0.0,1.4072758102464182,0.6136153404391929,0.0,1.7693843767526576,3.148866180777174,2.3565696138763386,0.7327580055781533,1.000300879838202,0.7339519918273664,2.19580673302049,0.0,0.8916494624813893,0.1642992011509916,0.247927557599363,0.0,0.7430195537428231,0.0,0.868841486205292,0.8609935538662009
scenario_3,run_5,9.327905933783752,8.101297845947268,6.759559629799034,6.5672113694788505,5.312692958263179,4.850930067803068,4.911022736287302,4.174229073173106,3.379471773957074,2.9383302539381284,2.7966869629642552,2.665838263843699,3.095321714703333,2.741003508088296,2.297074441391459,2.615698099249665,2.8356365580707306,3.531964671149073,3.399360475597463,3.1876119159696774,3.915837415998928,3.035735811351098,2.9845958903098366,2.621357822025808,3.4556875135284457,2.783323845829529,3.5544906046318365,4.15133118950034,4.816425448156814,3.2449089390417023,4.664874994252415,5.450066530466422,2.4569809070806805,6.210857667120735,4.50867635707312,3.6010096325537573,4.030812519852772,5.029925110399572,3.5093646865173307,3.2229151986407927,3.1797739753182537,2.351353638107116,2.567805372593056,3.44353228066634,3.8076366234954113,4.348240953330632,3.8575207691376976,2.4276332550555884,0.8237275743062484,1.6988145457030472
scenario_3,run_6,8.374997660361249,6.233678878686471,5.686649661840571,4.2078093774785446,3.932853310985776,3.580153698056632,3.4668416034441187,3.38311265793673,3.3961563130080115,3.907663404177192,2.748147464695491,3.3185717055708537,3.949065139014011,5.481077064814761,9.057809452773098,4.486045740915747,5.684458657340373,1.527247763636845,5.393903297951892,2.165575426941837,4.078128708959403,4.229848938391639,6.4865065468466,4.151394572890716,5.153138579707959,4.390725584426845,4.660597116657547,2.739455015793095,7.495959095942743,4.622221077218211,3.838685735539871,3.4457252332172645,4.071462335952415,3.046046599252328,2.990044968335114,4.449992742825208,3.098377378625187,3.987209825069088,3.503182999880047,4.375737493059145,4.003273822603758,4.683691514092411,6.063742012741429,4.800157103214415,3.6722070295708,6.780128632648108,4.741482242820326,2.6001408434153803,3.141877840511757,3.6863154297432095
scenario_3,run_7,8.478910806255737,6.54068433147293,5.733554290116733,5.26981058250963,3.359463336582574,5.812383608764159,6.602468687072149,4.248276825294915,6.681225975611314,4.925393627593889,6.635320511647035,5.764328786593291,4.158576431484889,4.144678937701499,4.92740891983418,5.030814866291795,5.017106709668176,4.250619878131284,4.103545711202097,5.857271506031318,3.294394327982425,3.349202050466355,5.01474646769884,3.254169151073325,5.029283306263666,4.109754596974657,6.659097679902084,5.119177185536008,3.7929222468240313,4.848988715320965,3.409497408254192,3.316285443757922,2.044715975935614,4.378345464679326,2.246617662793091,2.6874277823265933,3.740923795244092,4.272272681662428,5.499223088444421,4.393134680410457,1.5332550653410462,2.2346241124874195,3.330369452441756,1.464694410361271,2.160430833524172,2.3887217687762297,4.699219110345412,3.054315376756332,0.867041752755726,4.513613514299886
scenario_3,run_8,10.937625592440575,6.462237523269513,5.495497255772933,5.878036092104059,5.34711844640283,5.223362266871118,4.008313863946055,3.7045223736320585,5.437776139920966,5.6716639835741,1.630260390098551,2.555502525569621,3.7929174740410567,3.274440450876848,2.8067722914779285,1.108360179328694,3.720188899439691,4.920282528354428,3.104669661469498,2.3505129643074354,1.7046216379756718,4.906603950777976,4.275198141753476,2.796154004225957,2.188953698758969,2.517196131197552,0.2710234248477782,3.980395204826717,4.281899741518787,3.0620908710652097,3.143470047599948,3.0804244399258294,3.1105112284447034,4.981435213040774,4.502170254706046,3.495583522463116,3.151463465247521,5.021802981886632,2.7772380681257256,3.101615555346486,3.542050007870126,4.682478396646992,3.032648958552884,3.0150709154579936,4.906668253077435,2.740271040933965,2.762836927259887,2.640176728848637,4.599372490860642,2.800966871777185
scenario_3,run_9,9.297753003633588,9.233288091872126,6.480190377324713,5.241148017398643,4.40562770532189,3.4980995705310307,4.286139114333041,4.399589076091516,3.623583057730477,3.218277715894787,3.0316481619642914,4.307645813991144,3.3953459093757274,3.5444859096313075,3.645076089454183,5.201331585224552,2.868489650730435,2.9249425791984702,3.010508378260412,3.3372789073868545,3.5338810923256445,2.861880540555737,3.141413974159619,4.347917820289673,3.8971897443779846,3.0872145504775306,4.810306085577858,1.7330690765397088,1.6021701695541086,2.3061042000943828,1.4409543292895914,1.1288201297228873,1.090048015653993,2.4813092161347,0.5165085029695968,1.4211357234135256,2.994320021565292,2.9878150858345025,2.1624301415173424,0.3157795634272755,0.2109623509971646,0.0,0.4504654263943515,1.0782715630160613,1.178674019452064,0.3982256675582173,2.685209565690176,2.090833022025256,1.1791504172507383,1.7728349093890856
scenario_3,run_10,9.7219529662602,6.087897129746066,6.140197709408799,6.235882603971736,5.686333808447083,5.697086930699382,4.838128035328695,4.743139311667586,3.88945349355375,4.398330898453157,5.1242063309153485,4.372139612633638,4.279421728514693,4.626064668814161,4.447719648908629,4.4774277156196725,4.465370299469811,4.323996759544245,4.816103015418216,5.071583341543317,4.224934122733829,4.422116171469554,3.875882656928941,5.027045105972994,4.294558994731403,4.443694564146398,5.798684137176873,4.476848146918167,2.2090244637234746,3.388570736226157,4.509648049194047,1.770758930801946,0.2449228474053763,2.0,1.3121038342320857,2.0,0.4894110655108606,0.8806458815061105,1.7215618830582493,0.9409477552048952,2.408648055355944,0.8244033395690531,2.2082696769156667,2.2733530937667603,3.638203716906968,1.088000235956112,1.7548308066693026,1.2335287254427312,0.6661103646041251,2.0699831236713626
scenario_4,run_1,11.1592269488731,5.96100737982268,4.070489286417238,3.369552310923242,2.2963120084231354,0.8870697311800273,0.8377759996908736,1.3722671380764484,1.0237888598513063,1.118909984836742,0.8603962818966705,0.8343272927535976,0.8096529829728372,0.5848857900831389,0.770254439867198,1.5267251917912787,1.1043161432825204,0.4545364419229489,1.208381492571308,1.6206405472559706,1.0386779570857754,0.8525095675865035,0.8923925653551409,1.435527370683975,1.2025878264438716,1.429670991368881,0.9482724183054752,0.4578948695942345,0.600612590531621,1.3379259447970973,1.3015539924514985,0.9347218485761408,1.356272656922221,1.1838940314606106,1.4217565071786047,0.6825608370029846,1.8954853036067267,1.7083226708706836,1.6049791228314825,0.9296100652785612,1.2751020334487089,1.0033892203398245,0.5827634435963963,1.2854766356978449,0.9747979504828448,1.5346002753681125,0.8332102627303433,1.1957252731284316,1.2610926766954178,1.1768050635175955
scenario_4,run_2,8.441471173381073,5.096621291997466,5.382630763843885,3.39812199462543,2.9004479671988324,2.879114372560137,2.778537230634341,2.6485189985135835,2.260672961553907,2.1867411975333164,2.089708392981735,2.190350789445026,1.505757192883964,2.180621858643283,1.1804048548595605,1.4646759672624952,0.9084900218036408,1.2644558811009603,1.0755198005298303,1.4707315846969802,0.6224483167990514,0.982083184521936,1.0555237366055628,0.9423046722378666,0.9979934429067316,1.285947142142365,2.122601278672162,1.17821606762174,0.8998526224789861,0.939803811701054,1.674833186619588,1.1538304436282678,1.2871575850408603,1.822878080662192,1.907476082310889,1.4947978147632193,1.3345822057801753,1.3216829716967675,1.94111306987628,0.94586038952998,1.524863677343621,0.4467040921120701,1.6747704058942614,1.311528965204409,1.1293892413817823,1.1919468658065175,1.274410773830386,0.7678216883476898,1.1060479525360631,0.5395197020959885
