scenario_1,run_1,4.2640758341449,3.3136814976581586,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24,0.0.25,0.0.26,0.0.27,0.0.28,0.0.29,0.0.30,0.0.31,0.0.32,0.0.33,0.0.34,0.0.35,0.0.36,0.0.37,0.0.38,0.0.39,0.0.40,0.0.41,0.0.42,0.0.43,0.0.44,0.0.45,0.0.46,0.0.47
scenario_2,run_6,3.400166642488842,3.399617118398858,3.330024197610576,3.975888408833836,3.975984327956649,3.329040153457167,3.330168900421942,3.314595269871288,3.3280497070787285,3.3279355112475466,2.0519244598084474,2.049636852989289,2.047796883774592,1.7449097258051405,2.048416370478644,1.835161489746382,1.603371746962628,1.7503227531041896,1.601010217497001,1.7363901846627654,1.58665688339939,1.5750525879039712,1.5782172511303088,1.584430486091455,1.5725632945895225,1.5812682975894936,1.5760946841346832,1.577981786629788,1.5773157568361091,1.4814908530687358,1.5723213022492533,1.576502773858255,1.5724426272448218,1.5809666669187767,1.5442184812848023,1.5687745457858189,1.572700270204071,1.566067054837986,1.55531699746143,1.56535047439957,1.559888108434493,1.5371301913836175,1.5584576788310958,1.5603572000946817,1.5637776703549169,1.558278549175984,1.56203778497215,1.4564389509543878,1.5601079441228594,1.5616551667262644
scenario_2,run_7,3.4998939381308785,3.6444884677405023,3.9696834842372697,3.481889834429591,3.974632105722792,3.0031226145111543,3.131462002898855,1.93655278051206,1.885015423835026,1.87188168980466,1.8387506423394369,1.8417208813183883,1.8716656476388844,1.8354043854406843,0.0,0.0,1.4394294325855002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_2,run_8,3.9754972433423967,3.416808564495817,3.452125586040529,1.7962949951316187,3.4448259910731687,3.1420790600610147,2.2111821058267984,2.210983250725084,2.211869050206356,2.2114298942825203,2.212607449703167,2.179736221192067,2.179580321938073,2.2100160271108624,2.1776982169319554,2.208977741430493,2.1786446779281703,2.180527219074696,2.1806603999076155,2.18068598579494,2.1796030595458573,2.1788782014962567,2.179110205895732,2.179129152704238,2.179567699196178,2.1777609115879377,2.178751161434088,2.1788501975252177,2.1783175063256253,2.1798307300890087,2.180133509599901,2.178239401670329,2.1790699156517777,2.1790620702366423,2.179249883377856,2.179553546955914,2.1156290873790646,2.0105623574848464,1.8483915514281768,1.847748923258436,1.847329001364621,1.8481429870087536,1.823913002231083,1.846240403234694,1.822235369865566,1.8459433957099585,1.847121798947702,1.848196188574516,1.847042251926438,1.8462403242578755
scenario_2,run_9,2.8314247909431978,2.9698515299559847,1.6602899548915468,2.069597211369494,1.7974767461289012,1.7980848268185148,2.2304939135089863,2.0683726842972554,1.7980399176372917,0.0,2.044604679183248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_2,run_10,3.194866191194256,3.8110552210221567,3.801240500790699,3.289028179447008,1.6063848601868898,3.156341213005113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_1,3.5109780750878565,2.5909791409606933,1.7617180394663612,1.7612611144229209,2.3958006547733124,2.6330687332341016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_2,2.391199925998122,2.3903431336044543,2.39369741433193,2.239118498092767,2.64572604902022,2.560092900581068,2.4747582427145387,2.6469350667948817,2.472423528938925,2.47310675785156,2.34031128472853,3.0288687075180776,2.198221556512373,2.1411193651832914,2.669989701498141,2.6668100293825163,1.5328703828638182,3.1825596750676444,1.5329558235056586,1.5335908624238708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_3,3.214728329318324,3.5060982640264102,2.266991668270475,3.540445481488788,3.537518210875939,3.542987176093761,3.544764574423509,3.4645860272083664,3.584203761657803,3.57668920684912,2.3756878358474585,3.4769372385629542,3.5424561693938155,2.24335717792343,2.3309499493894386,3.768023766498699,2.203078533515768,2.2257990518324413,1.927302427204991,2.186909761441021,1.9861532024203417,2.16755316819365,1.977434684730192,2.162111995725046,2.1635448452297936,2.1903216431153645,2.1295014664732306,2.190859983785274,2.1571295590618047,2.140771537186912,2.1607830957259124,2.1574588540898643,2.140673201876089,2.186799734745034,2.1481794959160228,2.141526298002436,2.1572145601127004,2.1568656671053987,2.14314558600068,2.1301915799930446,2.1360634699354013,2.1418410128405245,2.171149951656268,2.1315993894430605,2.1322199803687045,2.121053412076661,2.140323466348965,2.110664788187005,2.139728678275978,2.150926982310285
scenario_3,run_4,0.0,0.0,4.408003254442844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_5,2.945345346933346,3.208217059064054,2.9111949669361707,2.060293703463572,2.949476890220778,2.516403139481304,2.910378039619919,3.614438541428596,2.866626790999397,3.0098747137704582,2.88451469538838,2.9149334236020046,2.91058489182417,2.92858791044132,3.0105792502387514,2.947101519380269,3.0431029375273915,2.9129625397249894,2.5833186175773606,3.2382349685955005,2.5845510863197663,2.6036438996131,2.0256830583866083,2.608713838404668,2.026504722733986,2.026814799123008,1.961106254973559,2.0272435046133968,2.0279923491305945,1.975957852795027,1.7731588142610188,1.6628109626206418,1.6292319152353496,1.6619189549818052,1.5851680806278643,1.6595162770974492,1.6608578098846198,1.6619440180889775,1.606854871661134,1.610118503303868,1.6088883236110436,1.5820266874287674,1.6574530682863935,0.0,0.0,1.6076306094227817,1.5920584588677993,0.0,1.559298720266031,0.0
scenario_3,run_6,3.498406382486753,3.496636423370046,4.915986092807971,4.907884213174572,4.875763575896468,4.706405329016721,2.8572318468390114,2.283762352549053,2.355918725251533,1.610206443058959,2.8553959292275306,1.6271188917519797,0.0,2.5182206302084,1.6297627755402069,1.6245114585571685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_7,3.2564051536001144,3.441920572526829,1.947243936234324,3.3596635017158567,1.359889771747987,1.5233773079546864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_8,4.333329724312995,3.8050746236185313,3.2758371715391674,3.303260067914525,0.0,2.813087346501637,3.296632174695066,0.0,0.0,0.0,0.0,3.2960970908963616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_3,run_9,2.6114359761405628,4.901183797458816,3.7527049016765344,4.218689883698179,4.363538945969289,4.339791502140752,3.565314983793181,3.8363685273506194,4.04070355459146,3.2575788155224608,3.948962313137357,1.6033624217724896,3.2345271620502585,2.5692287757911085,3.2347576410275387,3.234460856951526,3.2393030064857298,3.2334007088283023,3.250294859166156,3.231811962271883,3.241833985966604,3.2429592002205267,3.2423839264315664,3.2399303542010345,3.2292140489025707,3.244197152018921,3.2420636571403736,2.953605195054133,3.2413298414727696,3.2421421744194694,3.1708768149258737,3.057172059059196,3.238700609975042,3.243750098733403,3.242555263635684,3.2461001766730413,3.239628348590557,3.2448275033141587,3.237252052600702,3.245279235776754,3.04795065476206,3.0478929039117544,3.0475365886623806,3.146691585713844,3.0245533719445783,3.024948733495767,3.024474058953008,3.024571008507212,3.024372887018258,3.024062722729353
scenario_3,run_10,4.906266214724503,3.2500561823798777,3.25116619366764,3.24856053733029,3.2473281928662976,3.242656357862575,3.2457680140498915,3.2413380138241137,3.245826608269059,3.2448341669151346,3.246246603232368,3.2377612216920983,2.294857607109702,3.235783977853313,1.991470598074213,1.9730687752874456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_1,2.03342582123636,2.019081224309886,2.3952987999984643,2.252357124972547,3.4528003930035176,2.035470020707661,2.029711852687574,3.440106488326453,3.436558976836044,3.4338649486587216,3.439635287508439,3.4561128211656604,3.4357598444573147,3.4357003114502422,3.451753012895479,3.4558528206817574,2.46818423130683,3.1097574916602704,2.016796711887981,3.46207887483588,3.45646810444649,3.454578161935971,3.46013447814064,3.456777019842335,3.4631401316860364,3.4577546969033293,3.4797679210617063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_2,2.759106440770832,2.2439538472020195,2.609625762182964,2.7382279792361843,2.389917238599821,2.807472307199518,0.0,1.4031201042817905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_3,1.775456003177841,3.5537059334462824,2.582188240660569,2.9012276057285185,3.6023146459821107,2.370270272697091,2.4293481639266656,2.101284071116492,1.7583531075727732,1.759423597216495,1.7614471770633466,1.7592380429986274,1.7613391743122344,1.7546851506412808,1.7522812737221665,1.7501256192693124,1.7585435425064673,1.7588477689357584,1.7512587146045286,1.7436400503206595,1.751328814852329,1.7527991118717214,1.7575835588921491,1.7573855189174277,1.7561935467017578,1.7564323992686657,1.75724197442374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_4,4.160552081902671,3.316753054395043,2.922042056535741,3.208181504547,2.8384523173490903,2.127955470308759,1.688232541071356,1.647000920806574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5697761241284975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_5,2.099499029445308,2.0986711062427807,2.098644929730987,3.595506120313165,2.096722863708756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6697122595705851,1.6778714809710198,1.6454386190198524,1.7123327969910795,1.448132132627369,1.7054395805971376,1.67145363162562,1.452173285731532,1.5917895381266942,1.4526310393491384,1.4501932787472038,0.0,1.44815110630834,1.4499576667344154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_6,2.55650076727678,3.4869514868899567,3.484030022193929,3.48214312143148,2.1662366028468485,3.485116446562392,3.48124321139338,3.136727289263607,2.164799908722581,2.1211742666158817,2.127266893440493,2.7468156788521902,2.0769977395054995,2.2187695716215123,2.0816789087694945,2.0276573792788084,2.3973728530634406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1001556586615653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_7,2.675506636352657,3.476986922995984,3.5655547514957986,2.682364554071068,2.573888533661444,3.552954829463789,3.528096267620063,3.475576468839607,3.5493099413930604,1.9811632866986424,1.6104170081013789,1.6108246293994752,1.6114914191304148,1.6110497919960136,1.600766171172027,1.610563101946722,1.5772185088799626,1.6113669390963865,1.5976561888105116,1.5970722917784477,1.5962481055105824,1.575271957667939,1.57449463650681,1.576064393377308,1.5988689205040731,1.5904277287291688,1.576641688637609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_8,2.82781012492884,2.8120627876893867,2.812050049587393,3.4971242692846567,2.822724230621591,2.719934027772932,2.887084977472364,2.730299099638056,2.398171991431061,2.5708220537257422,2.572251258521397,2.05616832776822,2.340890585159748,2.433670260621993,2.04596762104981,2.0519301814703,2.0472750683143683,1.973136109645895,1.8217365523770008,1.968541915834349,2.009219970057264,1.9654140190088527,1.6509230184570909,2.007501197570994,1.9682134770347537,2.01896914418737,2.0146917862748777,1.5534846815049534,1.4974928232747915,1.5646344687697655,0.0,1.495931622359148,1.5059531944376292,0.0,0.0,0.0,0.0,1.459084038672148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_9,1.7103227232080598,1.6591986289867064,3.753065673801569,3.1225514143884974,1.6608918801490753,1.9271889995374576,1.6590178450335198,1.6596437564102229,1.6604191560534334,2.429354036151321,1.7427744202876652,2.5277946844560315,1.5843354532119318,2.19194478458694,2.6281729986880324,3.5310160835086712,3.118297453265068,2.189481373758069,2.1903293254383565,2.752853316785017,2.267503511053673,2.190926558497901,2.7590832647918244,3.5310160835086712,1.9427242603914363,2.234463627226205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_10,2.835512454397978,2.593830893704208,5.348986926057622,5.340106049439849,1.59794351610382,2.6117457142855995,3.3302579398997625,3.8008493508226593,2.499793992988625,2.7155824646034312,3.4892181944378104,2.293836959278746,3.1201589520365007,2.0903072855307423,2.0892045253510427,2.08944415440036,2.074849763658536,2.024238545611176,2.088358238609946,2.023011189946222,2.0193848933059364,1.6165365700735346,2.016337838835883,2.0219019558483207,2.013405802637248,2.01943374211754,2.018570060479969,1.6754789673224857,1.6218888220285357,1.4997669357313133,3.095236163693369,1.6208214256945117,1.4983750969757943,1.6228172720145613,1.6591310258210368,1.581706665456529,1.4974762708458051,1.5961531429689226,1.999862449766889,1.6581816262585876,1.537417750697134,1.6620098270791246,1.9257784332288703,1.5970438098908393,1.6621864516185212,2.2031414168580667,1.6850212453567086,2.1991342981813604,2.2015592279331537,1.6855862741766594
scenario_5,run_1,3.908296683366866,1.592775191744174,2.951217007825342,2.509204826948579,4.434714663411405,1.6892442415553952,1.5687596835052988,1.447242837416228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_2,1.4080048911279477,2.258101329360513,3.8923967571063103,1.4204623733723174,0.0,3.0264120648295023,1.912574964304379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_3,3.5689732191769776,4.315026724798573,3.563528341433896,1.84328429203178,2.9945650405290243,2.214237007466596,2.8914127406342125,2.3073153861696336,1.6039149799189292,3.5568966372843174,3.286277710349049,2.933472445849444,3.1426761601852884,2.517768168243004,2.7401170644931967,2.2609826085122973,2.647664728756009,2.613848966423768,2.6443512383111067,2.1045565396686325,1.7134873008508429,2.271330136124553,2.5298157012803286,2.6904456298625608,2.3576318757820607,2.3432502738019383,1.7104796675434082,2.2701441205137822,2.873760923688639,2.5328265088272066,2.540798527200846,2.6892219955907994,2.560427685434486,2.5529634112565227,2.5936232676217217,2.550438782016376,2.506167068000991,2.4943002420971587,2.4523789754850043,2.331658355857312,2.659082582475377,2.5048480201125742,2.604803351823884,2.551932986483626,2.4256835243596626,2.540639478233677,2.823698440382644,2.5972973925014924,2.4443041984619063,2.429523738544423
scenario_5,run_4,2.28347173679819,2.3399655956500243,2.105552750610834,1.9570364508338824,1.5892394209929497,3.1510786300058244,2.9801717813325763,3.082422952528588,3.082911851956481,2.741446616207256,2.58998615095438,2.448053830548834,2.3296443432467675,2.4002468745347083,2.2664219140466453,2.2248306335342583,2.5181292929715533,2.2383582924307794,2.2697991863131555,2.1839941731301225,2.2241116420566804,2.280010452168633,2.4494482803769904,2.012647998750975,2.0250495517084235,2.0262314637898453,2.0712899137771785,1.978188824090244,2.029526188808126,2.011126663782794,1.99849067672292,2.000066017792948,2.0017935028638814,1.982492958416715,1.953682407053852,1.9829614628454213,1.9691835549961856,1.9935901064914905,1.9790731983740508,1.8675837104245048,1.938910151645849,1.953339262182896,1.958652066090724,1.9257847146701133,1.966672141234008,1.8787582822106224,1.944147881703465,1.9251113189468896,1.933109819493671,1.9442936165836704
scenario_5,run_5,2.389351958514979,2.5165780198215773,2.395764856560441,2.2216028697512016,0.0,2.401087589527076,3.7263828656520506,2.920030438086756,0.0,3.7263828656520506,2.4597607457795463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_6,3.052938121957653,1.9880859551033965,1.8589060031197584,0.0,2.066045970320112,0.0,0.0,0.0,0.0,0.0,1.924562734106621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
