id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_21_individual_0_cell_0,0.8524290596305953,0.1512541763689117,0.4031822978110237,0.3013101054915184,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.8761593109012935,0.8437853264879012,False,False,False,True,True,True,False,False,False,False,0.3999917835948987,0.9500352838871574,0.517407460085631,0.2736202429930761,0.5479156919588798,0.3132791912346097,0.07294991791794103,0.6922039732824339,0.6438497776941288,0.837062639573649,False,False,False,False,False,False,False,False,False,False,0.8524290596305953,0.1512541763689117,0.4031822978110237,0.3013101054915184,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.8761593109012935,0.8437853264879012
generation_21_individual_1_cell_0,0.8524290596305953,0.1512541763689117,0.29637728354797754,0.7924185411863457,0.5245250593720585,0.7121729496328634,0.3507602323291297,0.8726968911610783,0.9460436745464804,0.8437853264879012,False,False,False,True,True,True,False,False,False,False,0.638497159005941,0.06366460013032893,0.6709606776646435,0.9374686224365352,0.3721033080560541,0.0519495645931235,0.33889616649709275,0.6051513018522213,0.3356927681003574,0.4325756024672304,False,False,False,False,False,True,False,False,False,False,0.8524290596305953,0.1512541763689117,0.29637728354797754,0.7924185411863457,0.5245250593720585,0.7121729496328634,0.3507602323291297,0.8726968911610783,0.9460436745464804,0.8437853264879012
generation_21_individual_2_cell_0,0.7910548176149071,0.0,0.29637728354797754,0.6389633519565906,0.5359488178840279,0.7270854210156183,0.9991359567178634,0.0,0.9460436745464804,0.12555155980968846,False,False,False,False,False,False,False,False,True,True,0.1911909728809107,0.3980489661910728,0.2346982146285473,0.4781743647956573,0.7964017479104059,0.9033530185677584,0.4180444014737871,0.7546485197943941,0.5769922746177866,0.4014728823939979,False,False,False,False,False,False,False,False,False,False,0.7910548176149071,0.0,0.29637728354797754,0.6389633519565906,0.5359488178840279,0.7270854210156183,0.9991359567178634,0.0,0.9460436745464804,0.12555155980968846
generation_21_individual_3_cell_0,0.7910548176149071,0.01104830214094002,0.29637728354797754,0.6389633519565906,0.5359488178840279,0.7270854210156183,0.9991359567178634,0.0,0.9460436745464804,0.12555155980968846,False,False,True,True,True,False,True,True,True,True,0.4992661354280631,0.8061335804439286,0.5272021866098463,0.2034819840047879,0.6849238403334755,0.5904786472400247,0.953712628232814,0.8164932441182563,0.3474138432648441,0.20009098346914234,False,False,False,False,False,False,False,False,False,False,0.7910548176149071,0.01104830214094002,0.29637728354797754,0.6389633519565906,0.5359488178840279,0.7270854210156183,0.9991359567178634,0.0,0.9460436745464804,0.12555155980968846
generation_21_individual_4_cell_0,0.8524290596305953,0.01104830214094002,0.29637728354797754,0.6389633519565906,0.5359488178840279,0.7270854210156183,0.9991359567178634,0.0,0.9460436745464804,0.8437853264879012,False,True,True,True,True,True,False,False,False,False,0.9640074030725884,0.9333011845288259,0.995234884669237,0.7229221503049172,0.5090567528529745,0.9005879436673428,0.012259355670114935,0.002326127683871526,0.9669938269240584,0.37585838262296056,False,False,False,False,False,False,False,False,False,False,0.8524290596305953,0.01104830214094002,0.29637728354797754,0.6389633519565906,0.5359488178840279,0.7270854210156183,0.9991359567178634,0.0,0.9460436745464804,0.8437853264879012
generation_21_individual_5_cell_0,0.7910548176149071,0.1512541763689117,0.29637728354797754,0.3013101054915184,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.9460436745464804,0.12555155980968846,False,False,False,False,False,True,True,True,False,False,0.9974892861087796,0.9272290630035259,0.8507602906887052,0.2247875513334765,0.5152991704774987,0.3008504006318783,0.7892759218756307,0.16628674526763754,0.7329113503650772,0.8959977077913213,False,False,False,False,False,False,False,False,False,False,0.7910548176149071,0.1512541763689117,0.29637728354797754,0.3013101054915184,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.9460436745464804,0.12555155980968846
generation_21_individual_6_cell_0,0.8524290596305953,0.1512541763689117,0.4031822978110237,0.7924185411863457,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.8761593109012935,0.12555155980968846,False,False,True,True,True,False,False,False,False,False,0.7464952242318879,0.9715349722573448,0.29905317621904204,0.7566827756070341,0.2994305293963575,0.6808708676638447,0.2638455771288064,0.9216827112251268,0.4398462993238823,0.7871188209361177,False,False,False,False,False,False,False,False,False,False,0.8524290596305953,0.1512541763689117,0.4031822978110237,0.7924185411863457,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.8761593109012935,0.12555155980968846
generation_21_individual_7_cell_0,0.8524290596305953,0.1512541763689117,0.17383094237829114,0.7924185411863457,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.9460436745464804,0.12555155980968846,True,True,True,True,True,True,False,True,True,True,0.3052997943318574,0.4788901305581687,0.041250438616710634,0.10683719909100008,0.2112556941222704,0.8732783484137622,0.05804126685650845,0.3544188932292707,0.5474702443891541,0.8839195790904648,False,False,False,False,False,False,False,False,False,False,0.8524290596305953,0.1512541763689117,0.17383094237829114,0.7924185411863457,0.5245250593720585,0.843148719115509,0.3507602323291297,0.8726968911610783,0.9460436745464804,0.12555155980968846
generation_21_individual_8_cell_0,0.8524290596305953,0.1512541763689117,0.17383094237829114,0.7924185411863457,0.5245250593720585,0.4984288015789299,0.7476075937446706,0.825046510931628,0.36586012853383704,0.6013155013714874,True,True,True,False,False,False,False,False,False,False,0.17886144691276573,0.3643655220928413,0.685719040485404,0.4474952711048036,0.6981953337457023,0.4002138022689121,0.03610925255743569,0.08344225775711267,0.9089596839012879,0.0630512996444218,False,False,False,False,False,False,False,False,False,False,0.8524290596305953,0.1512541763689117,0.17383094237829114,0.7924185411863457,0.5245250593720585,0.4984288015789299,0.7476075937446706,0.825046510931628,0.36586012853383704,0.6013155013714874
generation_21_individual_9_cell_0,0.34990722415615605,0.8396887406865852,0.5536051774355681,0.2805430365034147,0.5588613773349523,0.843148719115509,0.3507602323291297,0.8726968911610783,0.8761593109012935,0.8437853264879012,False,False,True,True,True,False,False,False,False,False,0.22853381440534115,0.5002234272732509,0.3456097714309244,0.6315625802436801,0.004735945862022972,0.9802136417579412,0.6595923840671165,0.32705619197897795,0.03851129299577627,0.0054181061355015325,False,False,False,False,True,False,False,False,False,False,0.34990722415615605,0.8396887406865852,0.5536051774355681,0.2805430365034147,0.5588613773349523,0.843148719115509,0.3507602323291297,0.8726968911610783,0.8761593109012935,0.8437853264879012
