id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_3_cell_0,0.8837034080220778,0.1504908115567386,0.8315763727800203,0.1496796208077775,0.2473655888114829,0.0423748988130812,0.0905603821947028,0.9155998452725526,0.4649554395010218,0.3078356529817468,False,False,False,False,False,True,True,True,False,False,0.0622740439429047,0.4661536796051436,0.3718823622439592,0.6431479161077184,0.3482554879401889,0.9624289034410456,0.439724870303135,0.8216034537169606,0.0063308545464227,0.0811842436869683,False,False,False,False,False,False,False,False,False,False,0.8837034080220778,0.1504908115567386,0.8315763727800203,0.1496796208077775,0.2473655888114829,0.0423748988130812,0.0905603821947028,0.9155998452725526,0.4649554395010218,0.3078356529817468
generation_0_individual_4_cell_0,0.3461079525142531,0.3391250695072318,0.8892975470517561,0.1939449927143831,0.0,0.575923690398958,0.6117056865692921,0.7225181068359956,0.5265539655139078,0.0949405650473632,True,True,True,True,True,True,True,True,False,False,0.1595964461546234,0.4633650381297687,0.8372681830354711,0.4775156793826881,0.08448626349117,0.9687056894632344,0.0968020727004519,0.9048944419331876,0.9437936719994746,0.540636519394251,False,False,False,False,True,False,False,False,False,False,0.3461079525142531,0.3391250695072318,0.8892975470517561,0.1939449927143831,0.0,0.575923690398958,0.6117056865692921,0.7225181068359956,0.5265539655139078,0.0949405650473632
generation_0_individual_5_cell_0,0.1942811086340606,0.0722029437237392,0.9167920901404124,0.938755973171759,0.8945157025684456,0.118391185434581,0.3208925646495373,0.220895968592,0.3799924753147731,0.0592571735880471,False,False,False,False,False,False,True,True,True,False,0.7599282785042359,0.4005957555821724,0.5600343906286447,0.3300813549328654,0.8943318716372214,0.8394513407178595,0.1186977842208854,0.9566011981443732,0.1255927256784429,0.4489504238767681,False,False,False,False,False,False,False,False,False,False,0.1942811086340606,0.0722029437237392,0.9167920901404124,0.938755973171759,0.8945157025684456,0.118391185434581,0.3208925646495373,0.220895968592,0.3799924753147731,0.0592571735880471
generation_0_individual_6_cell_0,0.5653551028690046,0.8556259454955131,0.6868440580169821,0.0,0.2664951495816903,0.0,0.464093474775359,0.0,0.016180698899043,0.9143755583610556,False,False,False,True,True,True,False,True,True,True,0.3481059010569673,0.6083924284216516,0.8664374249522614,0.026894677768118,0.7284588205735744,0.0196182098502369,0.2457082749713375,0.0242758698707961,0.3381647905892445,0.5686295601867688,False,False,False,True,False,True,False,True,False,False,0.5653551028690046,0.8556259454955131,0.6868440580169821,0.0,0.2664951495816903,0.0,0.464093474775359,0.0,0.016180698899043,0.9143755583610556
generation_0_individual_7_cell_0,0.670919590200958,0.1437204420206134,0.9962054498033118,0.3702979262061074,0.4304669958642058,0.1477423940860681,0.4967125149180444,0.4073108046179898,0.80750536681508,0.3748061966309295,False,False,False,False,False,False,False,True,True,True,0.12866529236184,0.3375382303380404,0.4467903608727221,0.971070046869112,0.2603954369138143,0.1527640665618954,0.2754386745270248,0.3981248256946165,0.5269735649620978,0.3633722157165541,False,False,False,False,False,False,False,False,False,False,0.670919590200958,0.1437204420206134,0.9962054498033118,0.3702979262061074,0.4304669958642058,0.1477423940860681,0.4967125149180444,0.4073108046179898,0.80750536681508,0.3748061966309295
generation_0_individual_8_cell_0,0.853681257901806,0.4970350341786027,0.0,0.4580276708786136,0.2760229676027642,0.7810984610100008,0.8473489025617469,0.4306040240717643,0.8093248451305484,0.5598615538431531,False,True,True,True,False,False,True,True,True,False,0.3745743603964393,0.1885572535460092,0.0273566637659938,0.1950952225860993,0.4830984040444704,0.6520691230155357,0.8045998952905906,0.8614143679020906,0.2576945748919634,0.7018927857049047,False,False,True,False,False,False,False,False,False,False,0.853681257901806,0.4970350341786027,0.0,0.4580276708786136,0.2760229676027642,0.7810984610100008,0.8473489025617469,0.4306040240717643,0.8093248451305484,0.5598615538431531
generation_0_individual_9_cell_0,0.8904714424697369,0.033758166671072,0.5416426355841834,0.8397919630849259,0.6036134364576047,0.7967985828833184,0.502389654756284,0.04226643447736,0.2779425607553433,0.1849160430213956,True,True,False,False,False,False,False,False,False,False,0.6416524109997866,0.6013422768075461,0.6275245296147876,0.7650936156373737,0.9761365304438728,0.2992481809835549,0.4118500915411119,0.1695151880120216,0.489457074131026,0.2275120103286789,False,False,False,False,False,False,False,False,False,False,0.8904714424697369,0.033758166671072,0.5416426355841834,0.8397919630849259,0.6036134364576047,0.7967985828833184,0.502389654756284,0.04226643447736,0.2779425607553433,0.1849160430213956
generation_0_individual_10_cell_0,0.7091218884202898,0.0207057281365814,0.667950658901476,0.6022621595997185,0.8522819667238458,0.8782714072931185,0.2865288615281972,0.5656971578127513,0.5034199949699545,0.1586480085327971,True,True,True,False,False,False,False,False,False,False,0.989149117280822,0.1957275123147818,0.8461022796578445,0.7175059706936715,0.8459936626253199,0.7797789571144568,0.9032837863068042,0.7038791002956417,0.8431781595518347,0.8053284453992778,False,False,False,False,False,False,False,False,False,False,0.7091218884202898,0.0207057281365814,0.667950658901476,0.6022621595997185,0.8522819667238458,0.8782714072931185,0.2865288615281972,0.5656971578127513,0.5034199949699545,0.1586480085327971
generation_0_individual_11_cell_0,0.4178085560314792,0.1914717677019337,0.5432607590025809,0.4823947415086171,0.2940329667678114,0.8318068680184686,0.422058814951995,0.7907723920856349,0.4689568474568329,0.9917298278790188,False,False,False,False,False,False,False,False,True,True,0.6726699092599271,0.9190671273314904,0.9072791756493074,0.1292782913748092,0.0972739979700584,0.289309315266946,0.646372580842637,0.6742003747977715,0.6815229279963898,0.8748173242797083,False,False,False,False,False,False,False,False,False,False,0.4178085560314792,0.1914717677019337,0.5432607590025809,0.4823947415086171,0.2940329667678114,0.8318068680184686,0.422058814951995,0.7907723920856349,0.4689568474568329,0.9917298278790188
generation_0_individual_12_cell_0,0.1171139829134629,0.8339820949801309,0.1825670991360417,0.8284849037173705,0.5987023793912506,0.0423748988130812,0.0905603821947028,0.9155998452725526,0.2591393433260895,0.8555472976358881,True,True,False,True,True,True,True,True,True,False,0.986836390983112,0.3304834069161263,0.6067252601831853,0.8927798766977457,0.5394085251924586,0.9086444393375817,0.7157504715664248,0.3558134036020579,0.4213145884527208,0.3206780158143004,False,False,False,False,False,False,False,False,False,False,0.1171139829134629,0.8339820949801309,0.1825670991360417,0.8284849037173705,0.5987023793912506,0.0423748988130812,0.0905603821947028,0.9155998452725526,0.2591393433260895,0.8555472976358881
generation_0_individual_13_cell_0,0.4381181366538427,0.8170206582569381,0.642827793769185,0.1300017761032712,0.8599372337401325,0.1757175170170067,0.2163150096967947,0.5575255738612276,0.9921000665080536,0.0415053200203723,False,False,False,False,False,False,False,False,False,False,0.1522887760408515,0.4960463464793253,0.2596231393760961,0.1222565944682202,0.0990968193234304,0.1400302765345104,0.9651431364502746,0.1438877421273927,0.8367871649062736,0.1565080548475258,False,False,False,False,False,False,False,False,False,False,0.4381181366538427,0.8170206582569381,0.642827793769185,0.1300017761032712,0.8599372337401325,0.1757175170170067,0.2163150096967947,0.5575255738612276,0.9921000665080536,0.0415053200203723
