npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density,min_dis
-11.240388038666946,8.962468671454069,0.2943187630878395,-8.106923785637253,4.940220630391179,-0.5446249934407772,-0.14180414880803327,1.0435237147489005,28.181393739373974,70.34517651511291,6.670290352451646
-0.8528174614816031,-16.55513066167268,0.2787953792251418,2.7275380605983344,1.6637251119556762,-0.11729533208546505,-0.10656447368425015,1.0861353488706516,7.743219868264674,2.5090615929336257,6.263906166013013
-15.244845964505288,-1.2497489168884393,0.21310926478881337,-9.716699691760128,9.535099819146726,-0.12317317822204887,0.12974245882413427,1.1018181103814761,-72.85519395755485,28.714299449394932,10.303471969149621
17.635788215616095,-4.5646582956861295,0.17232988309487493,2.1805774381103973,-6.054012414863033,-0.2661831753251853,-0.5419681009371498,1.0899077031778792,52.06572969969642,82.00048262198968,3.9642856948756693
-14.03662914650194,11.453077082380428,0.14752375556114686,2.7942305654604986,6.290612502916243,0.8175289567886492,0.4867926176339712,1.2569770216062492,-39.181985147250344,36.59536359286305,3.120011240730457
6.944335523546567,-8.77782652802706,0.2304715088740839,-2.6947982458987774,-6.5662247825969455,0.20711015257487753,0.7810859160458794,1.0698330319232927,41.143023499488606,77.34430077302147,3.9885376413034845
-9.465309484609218,8.41120327722912,0.046346588861127754,-6.2595704862414365,-0.6006801078244557,0.5628111799045488,0.18880901599468047,1.4298461479700668,18.540836447681855,65.23943833654765,4.9290823802756325
14.098217119090592,-4.303241461304612,0.15393199873279592,-5.621245117880331,5.468555731965122,0.5280971551069373,-0.8151839637442131,1.344377241450815,46.96499168166477,38.24546171011299,3.9655203224396347
10.824008605096097,-8.680720680322317,0.2932374835755291,4.8560351628089045,-2.588914526839421,0.9616181323047244,-0.028815529051062105,1.2968399774080595,27.10762866590889,77.24365792259809,3.9761567709335686
-14.446348259782402,10.026705571478768,0.20677072156282017,-1.0158558695002675,-9.589266986766612,-0.6928786642997267,0.8969828745621578,1.3801036937819255,67.18936624227334,0.3277324178919794,8.358392462994019
2.6011029512659007,-13.439022269043953,0.2903935803023021,-7.926965904836649,-1.9242707864490054,-0.7015721748010515,-0.4927664340672795,1.215785157227829,-36.04282548247618,57.136005953249935,2.6120458615952113
-11.143878411959186,0.411408893617228,0.2164112288256956,7.644022981987003,-7.066821001954691,-0.1154006807124055,0.44798679076693815,1.4173855984343067,60.43581478789281,50.86610149377575,11.146860800232265
-0.6470714961493798,16.15184232955587,0.12475836948425659,-0.7513601664082596,1.4357565842131574,0.38065022698913653,0.42600355394979883,1.3568916185110478,47.736259609875134,71.87415609662779,7.312356728269792
