generation_0_individual_0_cell_0,0.13655669380449376,0.4404691025782441,0.011766466607178505,0.133230050040406,0.569255523103105,0.01054621351705698,0.8134520985723025,0.2428301775960484,0.835716603025873,0.904145636294884,False,False,False,False,False,False,False,False,False,False,0.30514251291482986,0.8866677901401551,0.8720265795370101,0.7527594175350687,0.6003344080662054,0.13412174749667571,0.9060483344858244,0.21115158831839764,0.9271018867146179,0.48900528111959374,False,False,False,False,False,False,False,False,False,False,0.13655669380449376,0.4404691025782441,0.011766466607178505,0.133230050040406,0.569255523103105,0.01054621351705698,0.8134520985723025,0.2428301775960484,0.835716603025873,0.904145636294884
generation_0_individual_1_cell_0,0.3637730328803075,0.42217620255660826,0.3508054478232585,0.7119689723964115,0.23657543766946398,0.9783356847451913,0.1229256646904936,0.4455435156744233,0.6687973482980594,0.9772791370661387,False,False,False,True,True,True,True,True,True,False,0.5620055383996644,0.4106748734409099,0.8253542531442051,0.5266266477752486,0.23723548175749842,0.6072751023327191,0.7790580567439931,0.7895487671241247,0.9179213706070761,0.23826574853921,False,False,False,False,False,False,False,False,False,False,0.3637730328803075,0.42217620255660826,0.3508054478232585,0.7119689723964115,0.23657543766946398,0.9783356847451913,0.1229256646904936,0.4455435156744233,0.6687973482980594,0.9772791370661387
generation_0_individual_2_cell_0,0.8919035031064474,0.35846083762148984,0.531968266943711,0.4200662024934112,0.21425653537094236,0.8510448744644724,0.3934390860449426,0.9262015951460003,0.27920247874019377,0.016605999398990767,False,False,False,False,False,False,False,False,False,False,0.48601066158668527,0.9628870005866237,0.7029091867431638,0.909684004129072,0.14547751902646977,0.08136976403158602,0.22738716023631333,0.9148374891533738,0.45607194210891566,0.7676727085609384,False,False,False,False,False,False,False,False,False,False,0.8919035031064474,0.35846083762148984,0.531968266943711,0.4200662024934112,0.21425653537094236,0.8510448744644724,0.3934390860449426,0.9262015951460003,0.27920247874019377,0.016605999398990767
generation_0_individual_3_cell_0,0.5016316155283579,0.321218311566135,0.49432142951751945,0.7445824183769022,0.3110764723633227,0.16910095869758124,0.15941022559214713,0.02862386775983028,0.769475580386328,0.6154219422837026,False,False,False,False,False,True,True,True,True,True,0.5687619943271011,0.6877581894987665,0.9558599559140628,0.9319821870934718,0.8556964472190492,0.0435676353109431,0.22341873402918455,0.8290442133866465,0.004879458502950462,0.21774514183181048,False,False,False,False,False,False,False,False,False,False,0.5016316155283579,0.321218311566135,0.49432142951751945,0.7445824183769022,0.3110764723633227,0.16910095869758124,0.15941022559214713,0.02862386775983028,0.769475580386328,0.6154219422837026
generation_0_individual_4_cell_0,0.5200217527185014,0.5775543762491823,0.14558592867393172,0.133230050040406,0.569255523103105,0.01054621351705698,0.8134520985723025,0.2428301775960484,0.835716603025873,0.9772791370661387,False,False,False,False,False,False,False,False,False,False,0.6150174450275872,0.9952869456095528,0.7633613865425922,0.39087336993823674,0.4269532300226503,0.9551200011721744,0.9028608756229266,0.5697091319816702,0.9263592771520589,0.5370809579904658,False,False,False,False,False,False,False,False,False,False,0.5200217527185014,0.5775543762491823,0.14558592867393172,0.133230050040406,0.569255523103105,0.01054621351705698,0.8134520985723025,0.2428301775960484,0.835716603025873,0.9772791370661387
generation_0_individual_5_cell_0,0.3637730328803075,0.42217620255660826,0.3508054478232585,0.6323799374767894,0.08783070980586638,0.35905430413095085,0.7137896603321345,0.2916433315466487,0.7189102065349874,0.38739406612457217,False,False,False,True,True,True,True,True,True,True,0.11599279085440528,0.4631023548447819,0.9767910296102656,0.6828997558949279,0.04938403463892094,0.4616162028580968,0.34961453133109044,0.5439527763505974,0.17237316716671403,0.48801588275626195,False,False,False,False,False,False,False,False,False,False,0.3637730328803075,0.42217620255660826,0.3508054478232585,0.6323799374767894,0.08783070980586638,0.35905430413095085,0.7137896603321345,0.2916433315466487,0.7189102065349874,0.38739406612457217
generation_0_individual_6_cell_0,0.32501319514965743,0.5838826903767833,0.7933191225202054,0.27304638078250476,0.5817871327071237,0.16910095869758124,0.15941022559214713,0.368587976367423,0.12591670602544447,0.5175422890258362,True,True,False,False,False,False,False,True,True,True,0.598768895995321,0.645843952936477,0.930505615282867,0.0943542659925185,0.5120300903391528,0.642927448335857,0.03311731792331729,0.27879669963641684,0.363865036768664,0.4393038494368352,False,False,False,False,False,False,False,False,False,False,0.32501319514965743,0.5838826903767833,0.7933191225202054,0.27304638078250476,0.5817871327071237,0.16910095869758124,0.15941022559214713,0.368587976367423,0.12591670602544447,0.5175422890258362
generation_0_individual_7_cell_0,0.8919035031064474,0.35846083762148984,0.531968266943711,0.4200662024934112,0.21425653537094236,0.07541273391067249,0.6529901468311408,0.02862386775983028,0.769475580386328,0.6154219422837026,False,False,True,True,True,False,False,False,False,False,0.027658527784109266,0.19389777636192795,0.4023462864274264,0.7261934835646471,0.5782760380777501,0.8870218712240898,0.7405732927328014,0.9846263226754587,0.5396222915993556,0.3429934621171745,False,False,False,False,False,False,False,False,False,False,0.8919035031064474,0.35846083762148984,0.531968266943711,0.4200662024934112,0.21425653537094236,0.07541273391067249,0.6529901468311408,0.02862386775983028,0.769475580386328,0.6154219422837026
generation_0_individual_8_cell_0,0.2710229266071863,0,0.3369753136611914,0.8161411577903225,0.7083138092316125,0.4646875300159883,0.8134520985723025,0.2428301775960484,0.08591308852265767,0.8807110804652999,True,True,False,True,True,True,False,False,False,False,0.47341602735278965,0.07225141197387341,0.15351714370130187,0.9809186078819683,0.8608679949954735,0.46553103946143615,0.880722440599117,0.16715104140928938,0.9149648421599088,0.7381312527502828,False,True,False,False,False,False,False,False,False,False,0.2710229266071863,0,0.3369753136611914,0.8161411577903225,0.7083138092316125,0.4646875300159883,0.8134520985723025,0.2428301775960484,0.08591308852265767,0.8807110804652999
generation_0_individual_9_cell_0,0.3637730328803075,0.42217620255660826,0.3508054478232585,0.133230050040406,0.569255523103105,0.01054621351705698,0.926675125620476,0.17177366796385052,0,0.9772791370661387,True,True,True,False,False,False,False,False,True,True,0.7327298727553144,0.553380694773441,0.1554808893832449,0.9122769577093014,0.8924016965369528,0.2508207571353883,0.6656932112709522,0.3104624344175607,0.0961834602863808,0.908244228195791,False,False,False,False,False,False,False,False,True,False,0.3637730328803075,0.42217620255660826,0.3508054478232585,0.133230050040406,0.569255523103105,0.01054621351705698,0.926675125620476,0.17177366796385052,0,0.9772791370661387
