generation_0_individual_0_cell_0,0.596943736050119,0.8118873910483309,0.15694399921965196,0.22750171806809227,0.6468543820112688,0.7585422539865874,0.7250247005035648,0.14628357019542704,0.13007562340578027,0.561879672043706,False,False,True,True,True,True,True,True,True,True,0.8007429721952894,0.3694239954336309,0.12055235094247474,0.2582249140025348,0.5391570416199957,0.21928447556760655,0.1874415753601809,0.3650377602081095,0.9555049833112784,0.3391317374284475,False,False,False,False,False,False,False,False,False,False,0.596943736050119,0.8118873910483309,0.15694399921965196,0.22750171806809227,0.6468543820112688,0.7585422539865874,0.7250247005035648,0.14628357019542704,0.13007562340578027,0.561879672043706
generation_0_individual_1_cell_0,0.596943736050119,0.8118873910483309,0.15694399921965196,0.22750171806809227,0.6468543820112688,0.7585422539865874,0.7250247005035648,0.14628357019542704,0.13007562340578027,0.561879672043706,False,False,False,False,False,True,True,True,False,False,0.5682291281717794,0.00526237046336675,0.7975814232720301,0.4759058409949172,0.42066424501301725,0.26430304479597566,0.08092957270470591,0.7857266423941056,0.3833613104480901,0.9550724200839394,False,False,False,False,False,False,False,False,False,False,0.596943736050119,0.8118873910483309,0.15694399921965196,0.22750171806809227,0.6468543820112688,0.7585422539865874,0.7250247005035648,0.14628357019542704,0.13007562340578027,0.561879672043706
generation_0_individual_2_cell_0,0.9196190309173163,0.9616256498800471,0.009509123851126122,0.09363330647315682,0.3649179001130127,0.3211383115861738,0.1382025873216174,0.647772324261781,0.048070142402821925,0.24585284781389793,False,True,True,True,False,False,False,True,True,True,0.8481058867352933,0.40222910015735436,0.41776470353033146,0.4752161852747401,0.28438038521282494,0.6406105829846941,0.9022995233411861,0.5566192913520406,0.7520239123290262,0.6310611514494481,False,False,False,False,False,False,False,False,False,False,0.9196190309173163,0.9616256498800471,0.009509123851126122,0.09363330647315682,0.3649179001130127,0.3211383115861738,0.1382025873216174,0.647772324261781,0.048070142402821925,0.24585284781389793
generation_0_individual_3_cell_0,0.8832943182481332,0.6166308106682185,0.4296944961763405,0.6071930035182331,0.8479726923579042,0.9242353269902462,0.6393551317480526,0.9398516576619831,0.9990201016486284,0.8529234616953382,False,True,True,True,False,False,False,False,False,False,0.3269857868879965,0.3931704105727658,0.07562204605092349,0.03197287145308514,0.7323149315600309,0.31631924675727285,0.8272327385370789,0.14952753371511662,0.8354086416336133,0.6908692862658672,False,False,False,False,False,False,False,False,False,False,0.8832943182481332,0.6166308106682185,0.4296944961763405,0.6071930035182331,0.8479726923579042,0.9242353269902462,0.6393551317480526,0.9398516576619831,0.9990201016486284,0.8529234616953382
generation_0_individual_4_cell_0,0.9588083774793908,0.3890335241197568,0.12865856933561426,0.2899316714003862,0.5748508907255703,0.19832255046015668,0.29310920543626273,0.32170325343409,0.7590821768350592,0.5589837660371543,True,True,True,False,False,False,False,False,False,False,0.9285457860167668,0.1912194691241227,0.41380143381914714,0.415137252477496,0.18438711835389943,0.3926322344989812,0.6470310814673131,0.0981383628861765,0.5419693240621842,0.32002917407847986,False,False,False,False,False,False,False,False,False,False,0.9588083774793908,0.3890335241197568,0.12865856933561426,0.2899316714003862,0.5748508907255703,0.19832255046015668,0.29310920543626273,0.32170325343409,0.7590821768350592,0.5589837660371543
generation_0_individual_5_cell_0,0.48012488702990397,0.15742535269771607,0.49997159067751606,0.997216681062476,0.7419527822678728,0.5919732835240111,0.7960760786125177,0.748191802202986,0.15923823399477421,0.44966195311749124,False,False,True,True,True,False,True,True,True,False,0.49241356147812165,0.8033950215026963,0.022628869736849966,0.9552747139394442,0.8386556219400046,0.005678004714641083,0.13347818001682032,0.12741520364548609,0.4346748791941697,0.61541864963745,False,False,False,False,False,False,False,False,False,False,0.48012488702990397,0.15742535269771607,0.49997159067751606,0.997216681062476,0.7419527822678728,0.5919732835240111,0.7960760786125177,0.748191802202986,0.15923823399477421,0.44966195311749124
generation_0_individual_6_cell_0,0.2718000729431367,0.036338234710355355,0.6862723098052845,0.3690985122025815,0.9944442958375647,0.7149017214300059,0.09258894006094343,0.84671742095056,0.5321553076340736,0.561879672043706,False,True,True,True,False,False,True,True,True,False,0.7243756441120656,0.19208478076962432,0.7910768453913214,0.9085067810204613,0.7677233596016143,0.9907916189782668,0.1885137840412454,0.3711551838308176,0.9080997523414128,0.47006448378162935,False,False,False,False,False,False,False,False,False,False,0.2718000729431367,0.036338234710355355,0.6862723098052845,0.3690985122025815,0.9944442958375647,0.7149017214300059,0.09258894006094343,0.84671742095056,0.5321553076340736,0.561879672043706
generation_0_individual_7_cell_0,0.596943736050119,0.8118873910483309,0.15694399921965196,0.22750171806809227,0.6468543820112688,0.7585422539865874,0.7250247005035648,0.14628357019542704,0.13007562340578027,0.05154032928928631,True,True,False,True,True,True,False,False,False,False,0.32566755661414026,0.737941753569186,0.379506097536191,0.3075222410194717,0.556806877107896,0.14620148532800903,0.0042349477645858835,0.6822536875946119,0.7905337349186248,0.0290982087853473,False,False,False,False,False,False,False,False,False,False,0.596943736050119,0.8118873910483309,0.15694399921965196,0.22750171806809227,0.6468543820112688,0.7585422539865874,0.7250247005035648,0.14628357019542704,0.13007562340578027,0.05154032928928631
generation_0_individual_8_cell_0,0.48012488702990397,0,0.49997159067751606,0.997216681062476,0.7419527822678728,0.19832255046015668,0.7960760786125177,0.748191802202986,0.15923823399477421,0.5589837660371543,True,True,True,False,True,True,True,False,False,False,0.47891827510050633,0.08229744400228267,0.5962553883741676,0.2626460465777283,0.4206096841833413,0.3065744188793147,0.9855142116343932,0.36601878387026576,0.412839334888489,0.9645936259640304,False,True,False,False,False,False,False,False,False,False,0.48012488702990397,0,0.49997159067751606,0.997216681062476,0.7419527822678728,0.19832255046015668,0.7960760786125177,0.748191802202986,0.15923823399477421,0.5589837660371543
generation_0_individual_9_cell_0,0.8832943182481332,0.9616256498800471,0.009509123851126122,0.09363330647315682,0.8479726923579042,0.9242353269902462,0.6393551317480526,0.647772324261781,0.048070142402821925,0.24585284781389793,False,False,True,True,True,False,False,True,True,True,0.07684381008535202,0.7236398150843028,0.7587893521440813,0.6585015705797438,0.2776385389052102,0.5415692066846011,0.2975624321971869,0.4709187077013711,0.8103920186493855,0.43697188347590477,False,False,False,False,False,False,False,False,False,False,0.8832943182481332,0.9616256498800471,0.009509123851126122,0.09363330647315682,0.8479726923579042,0.9242353269902462,0.6393551317480526,0.647772324261781,0.048070142402821925,0.24585284781389793
