id,npc_vertical_before,npc_horizontal_before,npc_behavior_before,pedestrian_vertical_before,pedestrian_horizontal_before,pedestrian_direction_x_before,pedestrian_direction_y_before,pedestrian_speed_before,weather_sun_angle_before,weather_fog_density_before,npc_vertical_n,npc_horizontal_n,npc_behavior_n,pedestrian_vertical_n,pedestrian_horizontal_n,pedestrian_direction_x_n,pedestrian_direction_y_n,pedestrian_speed_n,weather_sun_angle_n,weather_fog_density_n,npc_vertical_rp,npc_horizontal_rp,npc_behavior_rp,pedestrian_vertical_rp,pedestrian_horizontal_rp,pedestrian_direction_x_rp,pedestrian_direction_y_rp,pedestrian_speed_rp,weather_sun_angle_rp,weather_fog_density_rp,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence,npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density
generation_0_individual_1_cell_0,0.6032999367900126,0.606989139969592,0.3415522355502867,0.0,0.9399825053621464,0.40287773634307,0.8038923844064612,0.6110784786122501,0.6831661966445273,0.0751632698964773,True,True,False,True,True,True,False,True,True,True,0.7419953936936478,0.1725132073213102,0.95205405338445,0.0728588946138553,0.845534099801717,0.6668894199912575,0.3536299097631769,0.4734461910193724,0.1481816904125574,0.9010967910132778,False,False,False,True,False,False,False,False,False,False,0.6032999367900126,0.606989139969592,0.3415522355502867,0.0,0.9399825053621464,0.40287773634307,0.8038923844064612,0.6110784786122501,0.6831661966445273,0.0751632698964773
generation_0_individual_2_cell_0,0.4166996191522838,0.1658406095202654,0.5462014483587551,0.888797936399574,0.4466379819483858,0.7061982787715216,0.3915240010299462,0.0468551094356337,0.8059490447673502,0.4700247157077003,False,False,False,False,False,False,False,True,True,True,0.1696331578859027,0.663373950865393,0.5310203015154094,0.4561669379810492,0.5652217801088932,0.0145653843858684,0.1788568500562442,0.6625909830563171,0.680026576806367,0.8347611171082553,False,False,False,False,False,False,False,False,False,False,0.4166996191522838,0.1658406095202654,0.5462014483587551,0.888797936399574,0.4466379819483858,0.7061982787715216,0.3915240010299462,0.0468551094356337,0.8059490447673502,0.4700247157077003
generation_0_individual_3_cell_0,0.2754664011818292,0.0,0.3743839036713936,0.996082780345946,0.524423622546894,0.6592715819987242,0.3332892311047764,0.4174349884051068,0.5383177918443237,0.6036336980069726,False,True,True,True,True,True,False,False,False,False,0.1685102885168835,0.0209693234145212,0.9938685778457728,0.4790911491671004,0.1845066452272662,0.4832781677473964,0.2488989090428403,0.9994802815417382,0.0353503135564083,0.5171760297137807,False,True,False,False,False,False,False,False,False,False,0.2754664011818292,0.0,0.3743839036713936,0.996082780345946,0.524423622546894,0.6592715819987242,0.3332892311047764,0.4174349884051068,0.5383177918443237,0.6036336980069726
generation_0_individual_4_cell_0,0.6675408093407733,0.459857226490707,0.0307065611349304,0.788390556593928,0.4803285764525029,0.267536433979477,0.8996996735162877,0.0976969986568995,0.7765953281820255,0.8321439383942917,True,True,True,True,True,True,False,False,False,False,0.9881562146804824,0.6301121938445641,0.3908152160872045,0.8087298279313568,0.5232286662361715,0.8998837927151069,0.0125394940339547,0.7482532390953668,0.9801468229853229,0.0503398969178678,False,False,False,False,False,False,False,False,False,False,0.6675408093407733,0.459857226490707,0.0307065611349304,0.788390556593928,0.4803285764525029,0.267536433979477,0.8996996735162877,0.0976969986568995,0.7765953281820255,0.8321439383942917
generation_0_individual_5_cell_0,0.2754664011818292,0.1658406095202654,0.5462014483587551,0.888797936399574,0.4466379819483858,0.7061982787715216,0.3332892311047764,0.0468551094356337,0.8059490447673502,0.4700247157077003,True,True,True,True,True,True,True,True,True,True,0.6145159981810231,0.204817696697667,0.6519721073773823,0.3421757115566576,0.1528890006337598,0.2524464285741623,0.2730989775290749,0.3543153525749695,0.8953159266377799,0.2643562076525619,False,False,False,False,False,False,False,False,False,False,0.2754664011818292,0.1658406095202654,0.5462014483587551,0.888797936399574,0.4466379819483858,0.7061982787715216,0.3332892311047764,0.0468551094356337,0.8059490447673502,0.4700247157077003
generation_0_individual_6_cell_0,0.4058647309468781,0.1185156549065898,0.0,0.997840305559512,0.9115287083567616,0.256674612763304,0.3656784802454373,0.9301978775224932,0.9275037649496544,0.985391972703846,False,False,True,True,True,False,False,False,False,False,0.3218283269606926,0.3403432118532832,0.0698039067225905,0.9468936844225134,0.6370767436167742,0.6344141124848418,0.6994311762522507,0.1705994841008753,0.9203593172625568,0.6270286818483848,False,False,True,False,False,False,False,False,False,False,0.4058647309468781,0.1185156549065898,0.0,0.997840305559512,0.9115287083567616,0.256674612763304,0.3656784802454373,0.9301978775224932,0.9275037649496544,0.985391972703846
generation_0_individual_7_cell_0,0.8580231188068476,0.4525297189028331,0.5696159838227826,0.0564494791322647,0.1336839313686194,0.2077357960705641,0.889676760529023,0.9801591632797888,0.822738605328086,0.6655077559782479,False,True,True,True,True,True,True,True,True,False,0.2066945370517005,0.6927501885367165,0.5761231292688419,0.899200012468828,0.0200195367367048,0.3917311565246425,0.9857211878449356,0.4269664828222669,0.9060848386789844,0.4339886378569321,False,False,False,False,False,False,False,False,False,False,0.8580231188068476,0.4525297189028331,0.5696159838227826,0.0564494791322647,0.1336839313686194,0.2077357960705641,0.889676760529023,0.9801591632797888,0.822738605328086,0.6655077559782479
generation_0_individual_8_cell_0,0.7352411309823966,0.1697807407498306,0.2438765376216406,0.01423446538152,0.0546873467239827,0.455499472110455,0.8403656172907792,0.8373485756443232,0.2410869106975345,0.351532864556653,False,False,False,True,True,True,False,True,True,True,0.8831902795543414,0.192890646139452,0.2061193383725982,0.3297535471777042,0.0011903352430172,0.8503521019212801,0.1294650031151692,0.2978526385230381,0.8810027946549686,0.5280619073469928,False,False,False,False,False,False,False,False,False,False,0.7352411309823966,0.1697807407498306,0.2438765376216406,0.01423446538152,0.0546873467239827,0.455499472110455,0.8403656172907792,0.8373485756443232,0.2410869106975345,0.351532864556653
generation_0_individual_9_cell_0,0.0901112078457823,0.3632756707879476,0.5021694374041311,0.2931637609011385,0.5995912113669731,0.6773554828284821,0.4818464183298507,0.7311148633370318,0.8431533210856716,0.4396653294160439,False,False,False,False,False,False,False,False,False,False,0.6588065883067609,0.6638485550469405,0.0452396611305899,0.3052664473703297,0.1482221076603571,0.5217197644347468,0.7927066067317053,0.309388815669086,0.4173327541873435,0.9562101408224958,False,False,False,False,False,False,False,False,False,False,0.0901112078457823,0.3632756707879476,0.5021694374041311,0.2931637609011385,0.5995912113669731,0.6773554828284821,0.4818464183298507,0.7311148633370318,0.8431533210856716,0.4396653294160439
generation_0_individual_10_cell_0,0.8455767094301199,0.1028493500323493,0.0924878322610884,0.0527815926311217,0.7290463762367339,0.4618638793449646,0.0,0.0,0.1774279381755328,0.4353504284427857,True,True,True,False,True,True,True,True,True,True,0.3256952288722579,0.5103328300623199,0.1410176425145198,0.1183102438220199,0.8606867723457465,0.788598010729991,0.0563515544090681,0.0268779638096668,0.2141403981875175,0.6632879663076069,False,False,False,False,False,False,True,True,False,False,0.8455767094301199,0.1028493500323493,0.0924878322610884,0.0527815926311217,0.7290463762367339,0.4618638793449646,0.0,0.0,0.1774279381755328,0.4353504284427857
generation_0_individual_11_cell_0,0.4058647309468781,0.4525297189028331,0.5696159838227826,0.0564494791322647,0.1336839313686194,0.2077357960705641,0.0,0.9801591632797888,0.822738605328086,0.985391972703846,False,True,True,True,True,True,True,False,False,False,0.0604886274555028,0.382884817707388,0.3300484157193005,0.8956420558172521,0.8579205882648607,0.6155797483744696,0.0120953300320144,0.7982631659702276,0.2782806287208248,0.2552544680623428,False,False,False,False,False,False,True,False,False,False,0.4058647309468781,0.4525297189028331,0.5696159838227826,0.0564494791322647,0.1336839313686194,0.2077357960705641,0.0,0.9801591632797888,0.822738605328086,0.985391972703846
generation_0_individual_12_cell_0,0.1504891964256681,0.5996505399531804,0.4288572767238485,0.4386023736839407,0.9399825053621464,0.3619216605461904,0.4881105481992444,0.5437966939882858,0.2379059492218047,0.1216761739073961,False,False,False,False,False,True,True,True,True,True,0.9884877795378704,0.551521890592313,0.8929407887848716,0.6694367060527763,0.4121942692953116,0.4463707353018958,0.7382991955208792,0.850146015915459,0.2640671632125655,0.930045851193721,False,False,False,False,False,False,False,False,False,False,0.1504891964256681,0.5996505399531804,0.4288572767238485,0.4386023736839407,0.9399825053621464,0.3619216605461904,0.4881105481992444,0.5437966939882858,0.2379059492218047,0.1216761739073961
generation_0_individual_13_cell_0,0.6032999367900126,0.606989139969592,0.3415522355502867,0.8916990970069358,0.6865854445725039,0.40287773634307,0.8038923844064612,0.6110784786122501,0.6831661966445273,0.0751632698964773,True,True,True,False,False,False,True,True,True,False,0.5308703516805222,0.4867867202091114,0.6769744095534344,0.3110825715278767,0.7265892892644372,0.884092545882067,0.8106321677760395,0.5350353600418595,0.1093142621287849,0.1759572145234227,False,False,False,False,False,False,False,False,False,False,0.6032999367900126,0.606989139969592,0.3415522355502867,0.8916990970069358,0.6865854445725039,0.40287773634307,0.8038923844064612,0.6110784786122501,0.6831661966445273,0.0751632698964773
generation_0_individual_14_cell_0,0.6032999367900126,0.606989139969592,0.3415522355502867,0.4386023736839407,0.9399825053621464,0.40287773634307,0.889676760529023,0.9801591632797888,0.6831661966445273,0.0751632698964773,True,True,True,True,True,True,False,False,True,True,0.7583610381260122,0.7197028514797583,0.9242838928018526,0.4892185562137254,0.8596340032358012,0.2006387775830626,0.4586009368921337,0.9485207259602808,0.8146742004353699,0.1578446944840967,False,False,False,False,False,False,False,False,False,False,0.6032999367900126,0.606989139969592,0.3415522355502867,0.4386023736839407,0.9399825053621464,0.40287773634307,0.889676760529023,0.9801591632797888,0.6831661966445273,0.0751632698964773
generation_0_individual_15_cell_0,0.4058647309468781,0.4525297189028331,0.5696159838227826,0.0564494791322647,0.1336839313686194,0.2077357960705641,0.8038923844064612,0.6110784786122501,0.822738605328086,0.985391972703846,False,False,False,True,True,True,False,False,False,False,0.0628819769350844,0.6399637870661998,0.0533185376317223,0.7696560172903133,0.1766024477071619,0.3609818730605777,0.0782327261414062,0.8020533198749528,0.9101795678831072,0.5617471319758879,False,False,False,False,False,False,False,False,False,False,0.4058647309468781,0.4525297189028331,0.5696159838227826,0.0564494791322647,0.1336839313686194,0.2077357960705641,0.8038923844064612,0.6110784786122501,0.822738605328086,0.985391972703846
generation_0_individual_16_cell_0,0.1516750814885074,0.1757454054259142,0.0924878322610884,0.0527815926311217,0.8193597725634048,0.0,0.4426138313547012,0.4114349482274054,0.4686093998314875,0.92825530144884,True,True,False,False,True,True,True,False,False,False,0.2445991291371392,0.6945603209419949,0.1624874836001566,0.0072146917286691,0.0940362307671797,0.0278672726352903,0.980116909938666,0.7930849574529172,0.5381624119682562,0.8755572960600801,False,False,False,False,False,True,False,False,False,False,0.1516750814885074,0.1757454054259142,0.0924878322610884,0.0527815926311217,0.8193597725634048,0.0,0.4426138313547012,0.4114349482274054,0.4686093998314875,0.92825530144884
